Type,Date,Order Number,Store,Location,Delivery Platform,Subtotal,Commission,Discounts,Adjustments,Marketplace Facilitator Tax,Total Tax Charged to Customer,Tax Passed through to Operator,Tip,Restaurant Fulfilled Delivery Fee,Other,You earned,Notes
Delivery,2022-03-09,#E5113,The Hot Italian,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",Uber Eats,$12.99,-$5.20,$0.00,$0.00,-$1.01,$1.01,$0.00,,$0.00,,$7.79,
Delivery,2022-03-09,#138618214312089,Fusilli Fusilli,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",Grubhub,$20.98,-$8.39,$0.00,$0.00,$0.00,$1.63,$1.63,,$0.00,,$14.22,
Delivery,2022-03-09,#3BAD3,Brooklyn Calzones,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",Uber Eats,$38.40,-$15.36,$0.00,$0.00,-$2.98,$2.98,$0.00,,$0.00,,$23.04,
Delivery,2022-03-09,#7DA05,Fusilli Fusilli,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",Uber Eats,$48.96,-$14.58,-$5.00,$0.00,-$3.41,$3.41,$0.00,,$0.00,,$29.38,
Delivery,2022-03-09,#552918211396608,Pasta Pirozzi,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",Grubhub,$53.45,-$16.23,-$5.00,$0.00,$0.00,$3.75,$3.75,,$0.00,,$35.97,
Delivery,2022-03-09,#230218218219473,Killer Wings,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",Grubhub,$55.49,-$19.11,-$3.00,$0.00,$0.00,$4.07,$4.07,,$0.00,,$37.45,
Delivery,2022-03-09,#7E962,Killer Wings,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",Uber Eats,$40.99,-$16.40,$0.00,$0.00,-$2.94,$2.94,$0.00,,$0.00,,$24.59,
Delivery,2022-03-10,#52348,Mothership Pizza,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",Uber Eats,$16.00,-$6.40,$0.00,$0.00,-$1.24,$1.24,$0.00,,$0.00,,$9.60,
Delivery,2022-03-10,#bccfccc4,Pasta Pirozzi,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",DoorDash,$24.98,-$9.99,$0.00,$0.00,$0.00,$1.94,$1.94,,$0.00,,$16.93,
Delivery,2022-03-10,#F958F,Philly Fresh Cheesesteaks,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",Uber Eats,$20.48,-$5.19,-$3.00,$0.00,-$1.35,$1.35,$0.00,,$0.00,,$12.29,
Delivery,2022-03-10,#4E22A,Killer Wings,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",Uber Eats,$25.99,-$7.40,-$3.00,$0.00,-$1.78,$1.78,$0.00,,$0.00,,$15.59,
Delivery,2022-03-10,#1FCFB,Mothership Pizza,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",Uber Eats,$20.00,-$8.00,$0.00,$0.00,-$1.55,$1.55,$0.00,,$0.00,,$12.00,
Delivery,2022-03-10,#d3d1d040,Mothership Pizza,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",DoorDash,$26.00,-$10.40,$0.00,$0.00,$0.00,$2.02,$2.02,,$0.00,,$17.62,
Delivery,2022-03-10,#218A7,Ma's Meatballs,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",Uber Eats,$23.99,-$9.60,$0.00,$0.00,-$1.86,$1.86,$0.00,,$0.00,,$14.39,
Delivery,2022-03-10,#09934cc4,Fusilli Fusilli,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",DoorDash,$12.99,-$5.20,$0.00,$0.00,$0.00,$1.01,$1.01,,$0.00,,$8.80,
Delivery,2022-03-10,#2BBD8,Brooklyn Calzones,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",Uber Eats,$26.90,-$7.76,-$3.00,$0.00,-$1.85,$1.85,$0.00,,$0.00,,$16.14,
Delivery,2022-03-10,#cd205125,Just Wing It.,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",DoorDash,$30.97,-$7.44,-$4.65,$0.00,$0.00,$2.04,$2.04,,$0.00,,$20.92,
Delivery,2022-03-10,#b65a98c1,Ma's Meatballs,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",DoorDash,$43.98,-$10.69,-$6.60,$0.00,$0.00,$2.90,$2.90,,$0.00,,$29.59,
Delivery,2022-03-10,#FF43B,Fusilli Fusilli,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",Uber Eats,$35.96,-$9.38,-$5.00,$0.00,-$2.40,$2.40,$0.00,,$0.00,,$21.58,
Delivery,2022-03-10,#f186a657,Fusilli Fusilli,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",DoorDash,$12.99,-$5.20,$0.00,$0.00,$0.00,$1.01,$1.01,,$0.00,,$8.80,
Delivery,2022-03-10,#875018225993001,Fusilli Fusilli,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",Grubhub,$38.96,-$12.49,-$3.00,$0.00,$0.00,$2.79,$2.79,,$0.00,,$26.26,
Delivery,2022-03-10,#EB5F0,Brooklyn Calzones,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",Uber Eats,$42.85,-$17.14,$0.00,$0.00,-$3.32,$3.32,$0.00,,$0.00,,$25.71,
Delivery,2022-03-10,#8f87cb04,Fusilli Fusilli,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",DoorDash,$54.95,-$12.99,-$8.99,$0.00,$0.00,$3.64,$3.64,,$0.00,,$36.61,
Delivery,2022-03-10,#5AB51,Brooklyn Calzones,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",Uber Eats,$17.20,-$3.88,-$3.00,$0.00,-$1.10,$1.10,$0.00,,$0.00,,$10.32,
Delivery,2022-03-10,#9ccacb57,Brooklyn Calzones,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",DoorDash,$55.80,-$17.02,-$5.00,$0.00,$0.00,$3.94,$3.94,,$0.00,,$37.72,
Delivery,2022-03-10,#2043C,The Hot Italian,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",Uber Eats,$12.99,-$5.20,$0.00,$0.00,-$1.01,$1.01,$0.00,,$0.00,,$7.79,
Delivery,2022-03-10,#0d3cb440,Cupid's Wings,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",DoorDash,$19.95,-$7.98,$0.00,$0.00,$0.00,$1.55,$1.55,,$0.00,,$13.52,
Delivery,2022-03-10,#a0dcd713,Pasta Pirozzi,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",DoorDash,$21.48,-$3.29,-$5.00,$0.00,$0.00,$1.28,$1.28,,$0.00,,$14.47,
Delivery,2022-03-10,#BFE62,Brooklyn Calzones,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",Uber Eats,$16.45,-$3.58,-$3.00,$0.00,-$1.04,$1.04,$0.00,,$0.00,,$9.87,
Delivery,2022-03-10,#01B47,Brooklyn Calzones,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",Uber Eats,$16.20,-$6.48,$0.00,$0.00,-$1.26,$1.26,$0.00,,$0.00,,$9.72,
Delivery,2022-03-10,#ae45d1fa,Brooklyn Calzones,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",DoorDash,$29.90,-$6.66,-$5.00,$0.00,$0.00,$1.93,$1.93,,$0.00,,$20.17,
Delivery,2022-03-10,#dfdcbb8d,Brooklyn Calzones,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",DoorDash,$16.45,-$6.58,$0.00,$0.00,$0.00,$1.27,$1.27,,$0.00,,$11.14,
Delivery,2022-03-10,#3113B,Brooklyn Calzones,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",Uber Eats,$15.45,-$6.18,$0.00,$0.00,-$1.20,$1.20,$0.00,,$0.00,,$9.27,
Delivery,2022-03-10,#f4aba438,Brooklyn Calzones,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",DoorDash,$15.45,-$6.18,$0.00,$0.00,$0.00,$1.20,$1.20,,$0.00,,$10.47,
Delivery,2022-03-10,#35B47,Philly Fresh Cheesesteaks,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",Uber Eats,$20.48,-$5.19,-$3.00,$0.00,-$1.35,$1.35,$0.00,,$0.00,,$12.29,
Delivery,2022-03-10,#cd17e287,Mothership Pizza,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",DoorDash,$29.00,-$11.60,$0.00,$0.00,$0.00,$2.25,$2.25,,$0.00,,$19.65,
Delivery,2022-03-11,#46408a0b,Fusilli Fusilli,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",DoorDash,$114.90,-$36.97,-$8.99,$0.00,$0.00,$8.28,$8.28,,$0.00,,$77.22,
Delivery,2022-03-11,#150618221218484,Cheeky's Cheesesteaks,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",Grubhub,$26.98,-$10.79,$0.00,$0.00,$0.00,$2.09,$2.09,,$0.00,,$18.28,
Delivery,2022-03-11,#6b127c92,Philly Fresh Cheesesteaks,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",DoorDash,$17.98,-$7.19,$0.00,$0.00,$0.00,$1.39,$1.39,,$0.00,,$12.18,
Delivery,2022-03-11,#3da3fc67,F*CKING GOOD PIZZA,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",DoorDash,$14.49,-$5.80,$0.00,$0.00,$0.00,$1.12,$1.12,,$0.00,,$9.81,
Delivery,2022-03-11,#09D50,Pasta Pirozzi,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",Uber Eats,$15.49,-$6.19,$0.00,$0.00,-$1.20,$1.20,$0.00,,$0.00,,$9.30,
Delivery,2022-03-11,#9b202935,Cheeky's Cheesesteaks,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",DoorDash,$12.99,-$5.20,$0.00,$0.00,$0.00,$1.01,$1.01,,$0.00,,$8.80,
Delivery,2022-03-11,#F2B61,Brooklyn Calzones,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",Uber Eats,$14.95,-$5.98,$0.00,$0.00,-$1.16,$1.16,$0.00,,$0.00,,$8.97,
Delivery,2022-03-11,#3A82C,Ma's Meatballs,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",Uber Eats,$13.00,-$5.20,$0.00,$0.00,-$1.01,$1.01,$0.00,,$0.00,,$7.80,
Delivery,2022-03-11,#123c0ed2,Just Wing It.,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",DoorDash,$21.98,-$8.79,$0.00,$0.00,$0.00,$1.70,$1.70,,$0.00,,$14.89,
Delivery,2022-03-11,#7337A,Killer Wings,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",Uber Eats,$19.99,-$8.00,$0.00,$0.00,-$1.55,$1.55,$0.00,,$0.00,,$11.99,
Delivery,2022-03-11,#0F9E0,Ma's Meatballs,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",Uber Eats,$13.00,-$5.20,$0.00,$0.00,-$1.01,$1.01,$0.00,,$0.00,,$7.80,
Delivery,2022-03-11,#728f4a7a,F*CKING GOOD PIZZA,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",DoorDash,$21.99,-$8.80,$0.00,$0.00,$0.00,$1.70,$1.70,,$0.00,,$14.89,
Delivery,2022-03-11,#9217423f,Fusilli Fusilli,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",DoorDash,$21.48,-$8.59,$0.00,$0.00,$0.00,$1.66,$1.66,,$0.00,,$14.55,
Delivery,2022-03-11,#149c739a,Fusilli Fusilli,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",DoorDash,$25.98,-$10.39,$0.00,$0.00,$0.00,$2.01,$2.01,,$0.00,,$17.60,
Delivery,2022-03-11,#83ed3021,Mothership Pizza,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",DoorDash,$52.99,-$21.20,$0.00,$0.00,$0.00,$4.11,$4.11,,$0.00,,$35.90,
Delivery,2022-03-11,#5e41bd78,Mothership Pizza,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",DoorDash,$44.00,-$17.60,$0.00,$0.00,$0.00,$3.41,$3.41,,$0.00,,$29.81,
Delivery,2022-03-11,#596C8,Brooklyn Calzones,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",Uber Eats,$15.95,-$6.38,$0.00,$0.00,-$1.24,$1.24,$0.00,,$0.00,,$9.57,
Delivery,2022-03-11,#C481B,Brooklyn Calzones,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",Uber Eats,$59.30,-$20.72,-$3.00,$0.00,-$4.36,$4.36,$0.00,,$0.00,,$35.58,
Delivery,2022-03-11,#437418236336529,F*CKING GOOD PIZZA,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",Grubhub,$43.97,-$14.51,-$3.00,$0.00,$0.00,$3.18,$3.18,,$0.00,,$29.64,
Delivery,2022-03-11,#ff6a626d,F*CKING GOOD PIZZA,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",DoorDash,$17.74,-$7.09,$0.00,$0.00,$0.00,$1.37,$1.37,,$0.00,,$12.02,
Delivery,2022-03-11,#F8767,Philly Fresh Cheesesteaks,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",Uber Eats,$30.97,-$9.39,-$3.00,$0.00,-$2.17,$2.17,$0.00,,$0.00,,$18.58,
Delivery,2022-03-11,#02a76464,Just Wing It.,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",DoorDash,$57.96,-$14.89,-$8.00,$0.00,$0.00,$3.87,$3.87,,$0.00,,$38.94,
Delivery,2022-03-11,#FC56A,The Hot Italian,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",Uber Eats,$22.48,-$8.99,$0.00,$0.00,-$1.74,$1.74,$0.00,,$0.00,,$13.49,
Delivery,2022-03-11,#8c149d84,Fusilli Fusilli,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",DoorDash,$29.97,-$11.99,$0.00,$0.00,$0.00,$2.32,$2.32,,$0.00,,$20.30,
Delivery,2022-03-11,#899fb4e9,Fusilli Fusilli,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",DoorDash,$29.98,-$11.99,$0.00,$0.00,$0.00,$2.32,$2.32,,$0.00,,$20.31,
Delivery,2022-03-11,#d86afd92,Fusilli Fusilli,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",DoorDash,$31.98,-$12.79,$0.00,$0.00,$0.00,$2.48,$2.48,,$0.00,,$21.67,
Delivery,2022-03-11,#f6588f1f,Mothership Pizza,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",DoorDash,$29.00,-$11.60,$0.00,$0.00,$0.00,$2.25,$2.25,,$0.00,,$19.65,
Delivery,2022-03-11,#687b94ac,Brooklyn Calzones,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",DoorDash,$16.45,-$6.58,$0.00,$0.00,$0.00,$1.27,$1.27,,$0.00,,$11.14,
Delivery,2022-03-11,#A31B9,F*CKING GOOD PIZZA,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",Uber Eats,$23.49,-$9.40,$0.00,$0.00,-$1.82,$1.82,$0.00,,$0.00,,$14.09,
Delivery,2022-03-12,#EE39F,Philly Fresh Cheesesteaks,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",Uber Eats,$25.98,-$10.39,$0.00,$0.00,-$2.01,$2.01,$0.00,,$0.00,,$15.59,
Delivery,2022-03-12,#0FDFB,F*CKING GOOD PIZZA,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",Uber Eats,$24.98,-$9.99,$0.00,$0.00,-$1.94,$1.94,$0.00,,$0.00,,$14.99,
Delivery,2022-03-12,#8979B,Mothership Pizza,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",Uber Eats,$27.00,-$10.80,$0.00,$0.00,-$2.09,$2.09,$0.00,,$0.00,,$16.20,
Delivery,2022-03-12,#af6e319d,Brooklyn Calzones,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",DoorDash,$13.95,-$5.58,$0.00,$0.00,$0.00,$1.08,$1.08,,$0.00,,$9.45,
Delivery,2022-03-12,#84cbac6b,Brooklyn Calzones,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",DoorDash,$13.95,-$5.58,$0.00,$0.00,$0.00,$1.08,$1.08,,$0.00,,$9.45,
Delivery,2022-03-12,#4E84D,Fusilli Fusilli,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",Uber Eats,$66.94,-$21.78,-$5.00,$0.00,-$4.80,$4.80,$0.00,,$0.00,,$40.16,
Delivery,2022-03-12,#0C053,Brooklyn Calzones,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",Uber Eats,$15.95,-$6.38,$0.00,$0.00,-$1.24,$1.24,$0.00,,$0.00,,$9.57,
Delivery,2022-03-12,#64711,Killer Wings,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",Uber Eats,$19.99,-$5.00,-$3.00,$0.00,-$1.32,$1.32,$0.00,,$0.00,,$11.99,
Delivery,2022-03-12,#9f335d53,F*CKING GOOD PIZZA,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",DoorDash,$33.98,-$13.59,$0.00,$0.00,$0.00,$2.63,$2.63,,$0.00,,$23.02,
Delivery,2022-03-12,#B3EAD,Mothership Pizza,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",Uber Eats,$32.50,-$10.00,-$3.00,$0.00,-$2.29,$2.29,$0.00,,$0.00,,$19.50,
Delivery,2022-03-12,#10DE3,The Hot Italian,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",Uber Eats,$25.98,-$7.39,-$3.00,$0.00,-$1.78,$1.78,$0.00,,$0.00,,$15.59,
Delivery,2022-03-12,#b13b2339,F*CKING GOOD PIZZA,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",DoorDash,$41.98,-$10.19,-$6.30,$0.00,$0.00,$2.77,$2.77,,$0.00,,$28.26,
Delivery,2022-03-12,#0302A,Fusilli Fusilli,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",Uber Eats,$31.97,-$7.79,-$5.00,$0.00,-$2.09,$2.09,$0.00,,$0.00,,$19.18,
Delivery,2022-03-12,#6d6df75f,Fusilli Fusilli,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",DoorDash,$28.98,-$11.59,$0.00,$0.00,$0.00,$2.25,$2.25,,$0.00,,$19.64,
Delivery,2022-03-12,#9382F,Just Wing It.,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",Uber Eats,$29.47,-$8.79,-$3.00,$0.00,-$2.05,$2.05,$0.00,,$0.00,,$17.68,
Delivery,2022-03-12,#ADFF3,Ma's Meatballs,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",Uber Eats,$36.98,-$14.79,$0.00,$0.00,-$2.87,$2.87,$0.00,,$0.00,,$22.19,
Delivery,2022-03-12,#8B930,The Hot Italian,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",Uber Eats,$15.49,-$3.20,-$3.00,$0.00,-$0.97,$0.97,$0.00,,$0.00,,$9.29,
Delivery,2022-03-12,#63299,Killer Wings,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",Uber Eats,$13.99,-$5.60,$0.00,$0.00,-$1.08,$1.08,$0.00,,$0.00,,$8.39,
Delivery,2022-03-12,#1e83c2d7,Mothership Pizza,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",DoorDash,$46.00,-$18.40,$0.00,$0.00,$0.00,$3.57,$3.57,,$0.00,,$31.17,
Delivery,2022-03-13,#229618245394661,Brooklyn Calzones,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",Grubhub,$43.85,-$17.54,$0.00,$0.00,$0.00,$3.40,$3.40,,$0.00,,$29.71,
Delivery,2022-03-13,#C0D21,Ma's Meatballs,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",Uber Eats,$67.96,-$24.18,-$3.00,$0.00,-$5.03,$5.03,$0.00,,$0.00,,$40.78,
Delivery,2022-03-13,#343218230587050,Cheeky's Cheesesteaks,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",Grubhub,$12.99,-$0.04,-$5.00,$0.00,$0.00,$0.62,$0.62,,$0.00,,$8.57,
Delivery,2022-03-13,#1F582,Ma's Meatballs,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",Uber Eats,$24.99,-$7.00,-$3.00,$0.00,-$1.70,$1.70,$0.00,,$0.00,,$14.99,
Delivery,2022-03-13,#DAE56,Ma's Meatballs,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",Uber Eats,$52.98,-$21.19,$0.00,$0.00,-$4.11,$4.11,$0.00,,$0.00,,$31.79,
Delivery,2022-03-13,#278918241001029,Philly Fresh Cheesesteaks,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",Grubhub,$17.98,-$7.19,$0.00,$0.00,$0.00,$1.39,$1.39,,$0.00,,$12.18,
Delivery,2022-03-13,#f4f42407,Brooklyn Calzones,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",DoorDash,$56.80,-$17.42,-$5.00,$0.00,$0.00,$4.01,$4.01,,$0.00,,$38.39,
Delivery,2022-03-13,#C3D41,Mothership Pizza,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",Uber Eats,$19.00,-$7.60,$0.00,$0.00,-$1.47,$1.47,$0.00,,$0.00,,$11.40,
Delivery,2022-03-13,#33BFB,The Hot Italian,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",Uber Eats,$15.49,-$3.20,-$3.00,$0.00,-$0.97,$0.97,$0.00,,$0.00,,$9.29,
Delivery,2022-03-13,#db879c96,Ma's Meatballs,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",DoorDash,$13.00,-$5.20,$0.00,$0.00,$0.00,$1.01,$1.01,,$0.00,,$8.81,
Delivery,2022-03-13,#913218252627947,Fusilli Fusilli,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",Grubhub,$44.96,-$14.89,-$3.00,$0.00,$0.00,$3.25,$3.25,,$0.00,,$30.32,
Delivery,2022-03-13,#10A2C,Mothership Pizza,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",Uber Eats,$21.00,-$5.40,-$3.00,$0.00,-$1.40,$1.40,$0.00,,$0.00,,$12.60,
Delivery,2022-03-13,#782518257056351,Brooklyn Calzones,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",Grubhub,$15.95,-$6.38,$0.00,$0.00,$0.00,$1.24,$1.24,,$0.00,,$10.81,
Delivery,2022-03-13,#843825a4,Ma's Meatballs,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",DoorDash,$19.99,-$8.00,$0.00,$0.00,$0.00,$1.55,$1.55,,$0.00,,$13.54,
Delivery,2022-03-13,#ECF81,F*CKING GOOD PIZZA,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",Uber Eats,$24.49,-$6.80,-$3.00,$0.00,-$1.67,$1.67,$0.00,,$0.00,,$14.69,
Delivery,2022-03-13,#3b1d115a,Brooklyn Calzones,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",DoorDash,$15.45,-$6.18,$0.00,$0.00,$0.00,$1.20,$1.20,,$0.00,,$10.47,
Delivery,2022-03-13,#3bddbda6,Cheeky's Cheesesteaks,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",DoorDash,$16.98,-$6.79,$0.00,$0.00,$0.00,$1.32,$1.32,,$0.00,,$11.51,
Delivery,2022-03-13,#916d525f,Philly Fresh Cheesesteaks,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",DoorDash,$30.97,-$7.44,-$4.65,$0.00,$0.00,$2.04,$2.04,,$0.00,,$20.92,
Delivery,2022-03-14,#3D1C2,Ma's Meatballs,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",Uber Eats,$15.50,-$3.20,-$3.00,$0.00,-$0.97,$0.97,$0.00,,$0.00,,$9.30,
Delivery,2022-03-14,#6690D,Brooklyn Calzones,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",Uber Eats,$12.95,-$5.18,$0.00,$0.00,-$1.00,$1.00,$0.00,,$0.00,,$7.77,
Delivery,2022-03-14,#1083a6d7,Brooklyn Calzones,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",DoorDash,$15.45,-$6.18,$0.00,$0.00,$0.00,$1.20,$1.20,,$0.00,,$10.47,
Delivery,2022-03-14,#143c9401,Brooklyn Calzones,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",DoorDash,$15.45,-$3.56,-$2.32,$0.00,$0.00,$1.02,$1.02,,$0.00,,$10.59,
Delivery,2022-03-14,#6ffafba8,Philly Fresh Cheesesteaks,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",DoorDash,$20.48,-$8.19,$0.00,$0.00,$0.00,$1.59,$1.59,,$0.00,,$13.88,
Delivery,2022-03-14,#7140A,The Hot Italian,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",Uber Eats,$12.99,-$5.20,$0.00,$0.00,-$1.01,$1.01,$0.00,,$0.00,,$7.79,
Delivery,2022-03-14,#f5f77edf,Fusilli Fusilli,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",DoorDash,$17.49,-$7.00,$0.00,$0.00,$0.00,$1.36,$1.36,,$0.00,,$11.85,
Delivery,2022-03-14,#39591,Brooklyn Calzones,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",Uber Eats,$15.45,-$6.18,$0.00,$0.00,-$1.20,$1.20,$0.00,,$0.00,,$9.27,
Delivery,2022-03-14,#438318255678244,Brooklyn Calzones,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",Grubhub,$32.15,-$12.86,$0.00,$0.00,$0.00,$2.49,$2.49,,$0.00,,$21.78,
Delivery,2022-03-14,#08548791,Mothership Pizza,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",DoorDash,$89.98,-$35.99,$0.00,$0.00,$0.00,$6.97,$6.97,,$0.00,,$60.96,
Delivery,2022-03-14,#a0d687d8,Mothership Pizza,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",DoorDash,$21.00,-$8.40,$0.00,$0.00,$0.00,$1.63,$1.63,,$0.00,,$14.23,
Delivery,2022-03-14,#538818266960253,Brooklyn Calzones,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",Grubhub,$42.85,-$17.14,$0.00,$0.00,$0.00,$3.32,$3.32,,$0.00,,$29.03,
Delivery,2022-03-14,#538818266960360,Killer Wings,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",Grubhub,$39.99,-$12.91,-$3.00,$0.00,$0.00,$2.87,$2.87,,$0.00,,$26.95,
Delivery,2022-03-14,#B5501,Brooklyn Calzones,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",Uber Eats,$19.70,-$7.88,$0.00,$0.00,-$1.53,$1.53,$0.00,,$0.00,,$11.82,
Delivery,2022-03-14,#196718267800971,F*CKING GOOD PIZZA,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",Grubhub,$28.23,-$8.19,-$3.00,$0.00,$0.00,$1.96,$1.96,,$0.00,,$19.00,
Delivery,2022-03-14,#4e9d1c21,Mothership Pizza,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",DoorDash,$25.00,-$10.00,$0.00,$0.00,$0.00,$1.94,$1.94,,$0.00,,$16.94,
