"ID","Restaurant","Type","Description","Date","Time","Subtotal","Service","Delivery","Tax","Tip","Restaurant Total","Commission","Delivery Commission","Processing Fee","Withheld Tax"
"O-377015312488959","Aroma Pizza & Pasta - Alton Pkwy","Prepaid Order",,"5/23/21","7:01 PM","19.98","0","6.99","2.09","5.81","34.87","-6.74","0","-1.36","0"
"O-229315267310554","Aroma Pizza & Pasta - Alton Pkwy","Prepaid Order",,"5/19/21","5:42 PM","50.87","0","6.99","4.48","6.23","68.57","-14.47","0","-2.39","0"
"O-524515271748898","Aroma Pizza & Pasta - Alton Pkwy","Prepaid Order",,"5/20/21","11:15 AM","199.96","0","19.99","17.05","35.55","272.55","-38.49","0","-8.61","0"
"O-299715249300538","Aroma Pizza & Pasta - Alton Pkwy","Prepaid Order",,"5/16/21","6:48 PM","42.97","0","0.00","3.33","6.94","53.24","-10.74","0","-1.92","0"
"O-994915282602337","Aroma Pizza & Pasta - Alton Pkwy","Prepaid Order",,"5/20/21","7:07 PM","28.85","0","1.99","2.39","5.00","38.23","-7.71","0","-1.47","0"
"O-951615128403784","Aroma Pizza & Pasta - Alton Pkwy","Prepaid Order",,"5/5/21","12:56 PM","26.77","0","1.99","2.22","4.65","35.63","-7.19","0","-1.39","0"
"O-030915200105777","Aroma Pizza & Pasta - Alton Pkwy","Prepaid Order",,"5/12/21","7:36 PM","34.76","0","6.99","3.23","7.49","52.47","-10.44","0","-1.90","0"
"O-492015298436860","Aroma Pizza & Pasta - Alton Pkwy","Prepaid Order",,"5/21/21","6:31 PM","35.93","0","4.99","3.17","6.61","50.70","-10.23","0","-1.85","0"
"O-051315367886237","Aroma Pizza & Pasta - Alton Pkwy","Prepaid Order",,"5/29/21","12:05 PM","27.21","0","6.99","2.65","4.40","41.25","-8.55","0","-1.56","0"
"O-070415185338128","Aroma Pizza & Pasta - Alton Pkwy","Prepaid Order",,"5/11/21","1:25 PM","16.98","0","6.99","1.86","4.58","30.41","-5.99","0","-1.23","0"
"O-525215179436264","Aroma Pizza & Pasta - Alton Pkwy","Prepaid Order",,"5/10/21","2:11 PM","33.46","0","4.99","2.98","7.21","48.64","-9.61","0","-1.78","0"
"O-541515145828386","Aroma Pizza & Pasta - Alton Pkwy","Prepaid Order",,"5/7/21","1:30 PM","46.94","0","1.99","3.79","10.12","62.84","-12.23","0","-2.22","0"
"O-198915224761046","Aroma Pizza & Pasta - Alton Pkwy","Prepaid Order",,"5/15/21","1:25 PM","30.56","0","4.99","2.76","7.50","45.81","-8.89","0","-1.70","0"
"O-661915313197430","Aroma Pizza & Pasta - Alton Pkwy","Prepaid Order",,"5/23/21","9:29 PM","26.99","0","6.99","2.63","7.32","43.93","-8.50","0","-1.64","0"
"O-911015267275209","Aroma Pizza & Pasta - Alton Pkwy","Prepaid Order",,"5/18/21","8:25 PM","29.29","0","2.99","2.50","5.22","40.00","-8.07","0","-1.52","0"
"O-740215208235800","Aroma Pizza & Pasta - Alton Pkwy","Prepaid Order",,"5/12/21","8:55 PM","48.34","0","4.99","4.14","5.21","62.68","-13.33","0","-2.21","0"
"O-227315144229419","Aroma Pizza & Pasta - Alton Pkwy","Cash Order",,"5/6/21","8:09 PM","27.98","0","1.99","2.32","0","32.29","-7.49","0","0","0"
"O-305715371866274","Aroma Pizza & Pasta - Alton Pkwy","Prepaid Order",,"5/30/21","4:53 PM","16.98","0","1.99","1.47","3.07","23.51","-4.74","0","-1.02","0"
"O-075415166765645","Aroma Pizza & Pasta - Alton Pkwy","Prepaid Order",,"5/8/21","9:20 PM","16.78","0","1.99","1.45","2.02","22.24","-4.69","0","-0.98","0"
"O-427515165767083","Aroma Pizza & Pasta - Alton Pkwy","Prepaid Order",,"5/8/21","8:37 PM","26.85","0","2.99","2.31","3.22","35.37","-7.46","0","-1.38","0"
"O-874115249260149","Aroma Pizza & Pasta - Alton Pkwy","Prepaid Order",,"5/16/21","7:49 PM","20.98","0","2.99","1.86","0","25.83","-5.99","0","-1.09","0"
"O-854415366486700","Aroma Pizza & Pasta - Alton Pkwy","Prepaid Order",,"5/29/21","1:15 PM","60.61","0","6.99","5.24","10.93","83.77","-16.90","0","-2.85","0"
"O-525215209454430","Aroma Pizza & Pasta - Alton Pkwy","Prepaid Order",,"5/12/21","8:13 PM","17.47","0","6.99","1.89","2.82","29.17","-6.12","0","-1.19","0"
"O-256315179158652","Aroma Pizza & Pasta - Alton Pkwy","Prepaid Order",,"5/9/21","7:17 PM","54.94","0","1.99","4.41","11.84","73.18","-14.23","0","-2.53","0"
"O-383915125883950","Aroma Pizza & Pasta - Alton Pkwy","Prepaid Order",,"5/4/21","8:01 PM","11.99","0","0.00","0.93","0","12.92","-3.00","0","-0.69","0"
"O-265615162771340","Aroma Pizza & Pasta - Alton Pkwy","Prepaid Order",,"5/8/21","8:13 PM","34.97","0","4.99","3.10","4.00","47.06","-9.99","0","-1.74","0"
"O-274815143985727","Aroma Pizza & Pasta - Alton Pkwy","Prepaid Order",,"5/7/21","5:30 PM","42.06","0","0.00","3.26","1.68","47.00","-10.52","0","-1.73","0"
"O-925215324031868","Aroma Pizza & Pasta - Alton Pkwy","Prepaid Order",,"5/25/21","12:59 PM","11.99","0","0.00","0.93","0","12.92","-3.00","0","-0.69","0"
"O-038715174862607","Aroma Pizza & Pasta - Alton Pkwy","Prepaid Order",,"5/9/21","6:20 PM","19.77","0","4.99","1.92","3.20","29.88","-6.19","0","-1.21","0"
"O-123715178790843","Aroma Pizza & Pasta - Alton Pkwy","Prepaid Order",,"5/10/21","3:54 PM","16.99","0","6.99","1.86","2.00","27.84","-6.00","0","-1.15","0"
"O-296815222027221","Aroma Pizza & Pasta - Alton Pkwy","Prepaid Order",,"5/14/21","8:46 PM","24.73","0","2.99","2.15","4.48","34.35","-6.93","0","-1.35","0"
"O-259915375075705","Aroma Pizza & Pasta - Alton Pkwy","Prepaid Order",,"5/29/21","6:30 PM","72.89","0","8.99","6.35","1.00","89.23","-20.47","0","-3.02","0"
"O-661515153343928","Aroma Pizza & Pasta - Alton Pkwy","Prepaid Order",,"5/8/21","5:30 PM","39.96","0","2.99","3.33","6.94","53.22","-10.74","0","-1.92","0"
"O-265615162780297","Aroma Pizza & Pasta - Alton Pkwy","Prepaid Order",,"5/9/21","4:45 PM","15.57","0","0.00","1.21","0","16.78","-3.89","0","-0.81","0"
"O-523915156022843","Aroma Pizza & Pasta - Alton Pkwy","Prepaid Order",,"5/8/21","5:32 PM","47.15","0","1.99","3.80","7.94","60.88","-12.29","0","-2.16","0"
"O-071515160541328","Aroma Pizza & Pasta - Alton Pkwy","Prepaid Order",,"5/9/21","3:59 PM","31.96","0","4.99","2.87","9.96","49.78","-9.24","0","-1.82","0"
"O-127115265991135","Aroma Pizza & Pasta - Alton Pkwy","Prepaid Order",,"5/18/21","6:03 PM","39.96","0","8.99","3.80","2.00","54.75","-12.24","0","-1.97","0"
"O-812115145537284","Aroma Pizza & Pasta - Alton Pkwy","Prepaid Order",,"5/6/21","7:50 PM","38.96","0","2.99","3.25","4.00","49.20","-10.49","0","-1.80","0"
"O-461815086618523","Aroma Pizza & Pasta - Alton Pkwy","Prepaid Order",,"5/1/21","12:54 PM","27.76","0","2.99","2.38","4.97","38.10","-7.69","0","-1.46","0"
"O-274815173933591","Aroma Pizza & Pasta - Alton Pkwy","Prepaid Order",,"5/9/21","6:27 PM","39.01","0","4.99","3.41","4.00","51.41","-11.00","0","-1.87","0"
"O-673115144389616","Aroma Pizza & Pasta - Alton Pkwy","Prepaid Order",,"5/6/21","7:49 PM","70.69","0","0.00","5.48","4.00","80.17","-17.67","0","-2.75","0"
"O-497815388067961","Aroma Pizza & Pasta - Alton Pkwy","Prepaid Order",,"5/30/21","8:30 PM","21.36","0","2.99","1.89","2.30","28.54","-6.09","0","-1.17","0"
"O-023815390868834","Aroma Pizza & Pasta - Alton Pkwy","Prepaid Order",,"5/31/21","8:40 PM","79.62","0","0.00","6.17","12.86","98.65","-19.91","0","-3.31","0"
"O-047415313136808","Aroma Pizza & Pasta - Alton Pkwy","Prepaid Order",,"5/23/21","6:06 PM","39.55","0","1.99","3.22","6.71","51.47","-10.39","0","-1.87","0"
"O-739015153980336","Aroma Pizza & Pasta - Alton Pkwy","Prepaid Order",,"5/7/21","9:17 PM","26.99","0","1.99","2.24","4.36","35.58","-7.25","0","-1.39","0"
"O-345615374438985","Aroma Pizza & Pasta - Alton Pkwy","Prepaid Order",,"5/30/21","5:02 PM","44.92","0","4.99","3.87","8.07","61.85","-12.48","0","-2.19","0"
"O-673115114358374","Aroma Pizza & Pasta - Alton Pkwy","Prepaid Order",,"5/4/21","5:38 PM","15.98","0","2.99","1.47","4.09","24.53","-4.74","0","-1.05","0"
"O-229315297366257","Aroma Pizza & Pasta - Alton Pkwy","Prepaid Order",,"5/21/21","9:48 PM","27.76","0","6.99","2.69","7.49","44.93","-8.69","0","-1.67","0"
"O-857715370275112","Aroma Pizza & Pasta - Alton Pkwy","Adjustment of O-857715370275112","MISSING_ITEM - Refund requested by diner via help interaction","5/29/21","8:14 PM","-9.98","0","0.00","-0.77","0","-10.75","0","0","0","0"
"O-457815261302638","Aroma Pizza & Pasta - Alton Pkwy","Prepaid Order",,"5/18/21","7:45 PM","54.03","0","1.99","4.34","9.05","69.41","-14.01","0","-2.42","0"
"O-272915178671382","Aroma Pizza & Pasta - Alton Pkwy","Prepaid Order",,"5/9/21","6:01 PM","53.91","0","4.99","4.57","5.00","68.47","-14.73","0","-2.39","0"
"O-071515140590509","Aroma Pizza & Pasta - Alton Pkwy","Prepaid Order",,"5/6/21","8:51 PM","29.75","0","1.99","2.46","5.13","39.33","-7.94","0","-1.50","0"
"O-008615191350586","Aroma Pizza & Pasta - Alton Pkwy","Prepaid Order",,"5/11/21","9:30 PM","49.47","0","8.99","4.53","5.00","67.99","-14.62","0","-2.37","0"
"O-251215335625197","Aroma Pizza & Pasta - Alton Pkwy","Prepaid Order",,"5/26/21","3:34 PM","15.74","0","0.00","1.22","0","16.96","-3.94","0","-0.82","0"
"O-947315093148622","Aroma Pizza & Pasta - Alton Pkwy","Prepaid Order",,"5/2/21","3:38 PM","21.98","0","1.99","1.85","3.87","29.69","-5.99","0","-1.21","0"
"O-248015387761787","Aroma Pizza & Pasta - Alton Pkwy","Prepaid Order",,"5/30/21","5:50 PM","52.96","0","6.99","4.64","3.00","67.59","-14.99","0","-2.36","0"
"O-438915083517785","Aroma Pizza & Pasta - Alton Pkwy","Prepaid Order",,"5/1/21","1:49 PM","16.98","0","6.99","1.86","4.58","30.41","-5.99","0","-1.23","0"
"O-911015287267444","Aroma Pizza & Pasta - Alton Pkwy","Prepaid Order",,"5/21/21","3:23 PM","21.99","0","8.99","2.40","4.74","38.12","-7.75","0","-1.46","0"
"O-803415366463073","Aroma Pizza & Pasta - Alton Pkwy","Prepaid Order",,"5/28/21","9:27 PM","13.99","0","0.00","1.08","0","15.07","-3.50","0","-0.76","0"
"O-303115091997524","Aroma Pizza & Pasta - Alton Pkwy","Prepaid Order",,"5/2/21","4:19 PM","40.85","0","0.00","3.17","6.60","50.62","-10.21","0","-1.84","0"
"O-123715238767916","Aroma Pizza & Pasta - Alton Pkwy","Prepaid Order",,"5/15/21","6:12 PM","20.56","0","8.99","2.29","3.18","35.02","-7.39","0","-1.37","0"
"O-023815390868475","Aroma Pizza & Pasta - Alton Pkwy","Prepaid Order",,"5/31/21","8:49 PM","17.36","0","2.99","1.58","3.29","25.22","-5.09","0","-1.07","0"
"O-852415101293349","Aroma Pizza & Pasta - Alton Pkwy","Prepaid Order",,"5/2/21","6:26 PM","22.98","0","4.99","2.17","0","30.14","-6.99","0","-1.22","0"
"O-033115164892475","Aroma Pizza & Pasta - Alton Pkwy","Prepaid Order",,"5/8/21","7:25 PM","54.93","0","4.99","4.65","8.88","73.45","-14.98","0","-2.54","0"
"O-673115144385554","Aroma Pizza & Pasta - Alton Pkwy","Prepaid Order",,"5/6/21","8:06 PM","90.99","0","4.99","7.44","15.51","118.93","-24.00","0","-3.93","0"
"O-272915158660954","Aroma Pizza & Pasta - Alton Pkwy","Prepaid Order",,"5/8/21","2:52 PM","21.97","0","4.99","2.09","0","29.05","-6.74","0","-1.19","0"
"O-229315297361984","Aroma Pizza & Pasta - Alton Pkwy","Prepaid Order",,"5/21/21","8:32 PM","26.99","0","4.99","2.48","5.82","40.28","-8.00","0","-1.53","0"
"O-881415160378838","Aroma Pizza & Pasta - Alton Pkwy","Prepaid Order",,"5/9/21","4:58 PM","56.24","0","1.99","4.51","6.27","69.01","-14.56","0","-2.40","0"
"O-925215274038124","Aroma Pizza & Pasta - Alton Pkwy","Prepaid Order",,"5/20/21","2:53 PM","22.95","0","4.99","2.17","4.51","34.62","-6.99","0","-1.36","0"
"O-117015111993135","Aroma Pizza & Pasta - Alton Pkwy","Prepaid Order",,"5/3/21","8:39 PM","28.31","0","0.00","2.19","3.05","33.55","-7.08","0","-1.32","0"
"O-075415156765087","Aroma Pizza & Pasta - Alton Pkwy","Prepaid Order",,"5/7/21","8:19 PM","33.03","0","2.99","2.79","6.19","45.00","-9.01","0","-1.67","0"
"O-274815163906352","Aroma Pizza & Pasta - Alton Pkwy","Prepaid Order",,"5/8/21","9:36 PM","38.97","0","0.00","3.02","0","41.99","-9.74","0","-1.58","0"
"O-173515177092943","Aroma Pizza & Pasta - Alton Pkwy","Prepaid Order",,"5/9/21","6:20 PM","53.45","0","6.99","4.68","0","65.12","-15.11","0","-2.29","0"
"O-928515309251666","Aroma Pizza & Pasta - Alton Pkwy","Prepaid Order",,"5/23/21","5:35 PM","15.98","0","2.99","1.47","4.09","24.53","-4.74","0","-1.05","0"
"O-198915184758731","Aroma Pizza & Pasta - Alton Pkwy","Prepaid Order",,"5/11/21","4:47 PM","50.96","0","0.00","3.95","8.23","63.14","-12.74","0","-2.23","0"
"O-305715341870712","Aroma Pizza & Pasta - Alton Pkwy","Prepaid Order",,"5/27/21","1:21 PM","10.99","0","0.00","0.85","0","11.84","-2.75","0","-0.66","0"
"O-265615132789990","Aroma Pizza & Pasta - Alton Pkwy","Prepaid Order",,"5/6/21","5:43 PM","60.74","0","1.99","4.86","12.00","79.59","-15.68","0","-2.73","0"
"O-615215102709314","Aroma Pizza & Pasta - Alton Pkwy","Prepaid Order",,"5/2/21","8:03 PM","44.32","0","1.99","3.58","7.48","57.37","-11.58","0","-2.05","0"
"O-427515155762635","Aroma Pizza & Pasta - Alton Pkwy","Prepaid Order",,"5/7/21","7:03 PM","22.77","0","2.99","1.99","4.16","31.91","-6.44","0","-1.27","0"
"O-854415386497711","Aroma Pizza & Pasta - Alton Pkwy","Prepaid Order",,"5/31/21","5:32 PM","19.28","0","1.99","1.64","3.07","25.98","-5.32","0","-1.09","0"
"O-283015219953518","Aroma Pizza & Pasta - Alton Pkwy","Prepaid Order",,"5/13/21","8:43 PM","76.49","0","4.99","6.32","13.17","100.97","-20.37","0","-3.38","0"
"O-541515135873732","Aroma Pizza & Pasta - Alton Pkwy","Prepaid Order",,"5/5/21","9:17 PM","16.98","0","4.99","1.71","3.55","27.23","-5.49","0","-1.13","0"
"O-296815232036664","Aroma Pizza & Pasta - Alton Pkwy","Prepaid Order",,"5/15/21","7:19 PM","38.97","0","1.99","3.17","4.41","48.54","-10.24","0","-1.78","0"
"O-055815331328680","Aroma Pizza & Pasta - Alton Pkwy","Prepaid Order",,"5/25/21","7:37 PM","10.98","0","0.00","0.85","1.77","13.60","-2.75","0","-0.71","0"
"O-127115285999294","Aroma Pizza & Pasta - Alton Pkwy","Prepaid Order",,"5/20/21","7:04 PM","30.95","0","6.99","2.94","5.00","45.88","-9.49","0","-1.70","0"
"O-854415386483754","Aroma Pizza & Pasta - Alton Pkwy","Prepaid Order",,"5/31/21","4:19 PM","18.48","0","4.99","1.82","3.49","28.78","-5.87","0","-1.18","0"
"O-715115276644064","Aroma Pizza & Pasta - Alton Pkwy","Prepaid Order",,"5/20/21","11:15 AM","279.99","0","14.99","22.86","45.00","362.84","-51.62","0","-11.37","0"
"O-265615162736540","Aroma Pizza & Pasta - Alton Pkwy","Prepaid Order",,"5/9/21","12:35 PM","21.57","0","6.99","2.21","5.00","35.77","-7.14","0","-1.39","0"
"O-136415243440595","Aroma Pizza & Pasta - Alton Pkwy","Prepaid Order",,"5/17/21","4:51 PM","25.69","0","8.99","2.69","5.61","42.98","-8.67","0","-1.61","0"
"O-227315164276704","Aroma Pizza & Pasta - Alton Pkwy","Prepaid Order",,"5/8/21","9:51 PM","27.76","0","6.99","2.69","7.49","44.93","-8.69","0","-1.67","0"
"O-903015117264951","Aroma Pizza & Pasta - Alton Pkwy","Prepaid Order",,"5/3/21","6:20 PM","31.15","0","2.99","2.64","4.67","41.45","-8.54","0","-1.56","0"
"O-911015307261720","Aroma Pizza & Pasta - Alton Pkwy","Prepaid Order",,"5/23/21","12:08 PM","104.27","0","4.99","8.47","17.65","135.38","-27.32","0","-4.43","0"
"O-123715248760072","Aroma Pizza & Pasta - Alton Pkwy","Prepaid Order",,"5/16/21","6:50 PM","34.96","0","0.00","2.71","0","37.67","-8.74","0","-1.45","0"
"O-854415386463277","Aroma Pizza & Pasta - Alton Pkwy","Prepaid Order",,"5/30/21","7:59 PM","90.43","0","6.99","7.55","15.75","120.72","-24.36","0","-3.98","0"
"T-AwEAAAAAAA9OopE98sDBURHrsbkLiORZeII","Aroma Pizza & Pasta - Alton Pkwy","Account Adjustment"," 85771537-0275112 LU","5/30/21","7:16 AM","0","0","0.00","0.00","0","9.98","0","0","0","0"
"O-777815230055448","Aroma Pizza & Pasta - Alton Pkwy","Prepaid Order",,"5/15/21","8:56 PM","68.43","0","2.99","5.53","11.54","88.49","-17.86","0","-3.00","0"
