Store Name,Store ID,Order ID,Workflow ID,Dining Mode,Order Channel,Order Status,Order Date / Refund date,Order Accept Time,Food Sales (excluding tax),Tax on Food Sales,Food sales (including tax),Adjustments (excluding tax),Tax on Adjustments,Promo Spend on food,Tax on Promotion on Food,Special Offer - Delivery,Tax on Special Offer - Delivery,Bag Fee,Marketing Service Fee Adjustment,Total Sales after Adjustments (including tax),Uber Service Fee,Delivery Network Fee,Order Processing Fee,Merchant Fee,Tax on Merchant Fee,Gratuity,Misc Payment Description,Miscellaneous Payments,Marketplace Facilitator Tax,Backup Withholding Tax,Payout,Payout Date,Markup Amount,Markup Tax,Service Fee %,Payout reference ID
Aroma Pizza,,#2ED7D,f6e29e50-c48e-4464-93d2-dbf61472ed7d,Delivery - Partner Using Uber App,UberEats iOS,Completed,4/11/22,11:48 AM,46.43,2.9,49.33,0,0,0,0,0,0,0,0,49.33,-8.82,0,0,0,0,0,,0,-2.9,0,37.61,4/18/22,0,0,19,J4L988KQFVZUWWG
Aroma Pizza,,#5FA61,0ae1a88a-0d35-4190-9a7c-44de5f35fa61,Delivery - Partner Using Uber App,Postmates Web,Completed,4/11/22,3:49 PM,42.97,3.33,46.3,0,0,0,0,0,0,0,0,46.3,-8.16,0,0,0,0,0,,0,-3.33,0,34.81,4/18/22,0,0,19,J4L988KQFVZUWWG
Aroma Pizza,,#7E468,b7e6f06e-e89c-4821-afc3-7ef34907e468,Delivery - Partner Using Uber App,UberEats iOS,Completed,4/11/22,6:27 PM,55.74,4.32,60.06,0,0,0,0,0,0,0,0,60.06,-10.59,0,0,0,0,0,,0,-4.32,0,45.15,4/18/22,0,0,19,J4L988KQFVZUWWG
Aroma Pizza,,#94815,83fca97a-2388-4f46-967f-228344c94815,Delivery - Partner Using Uber App,UberEats iOS,Completed,4/11/22,7:25 PM,10.99,0.85,11.84,0,0,0,0,0,0,0,0,11.84,-2.09,0,0,0,0,0,,0,-0.85,0,8.9,4/18/22,0,0,19,J4L988KQFVZUWWG
Aroma Pizza,,#EDDD0,d33d5128-9e23-46e4-b52a-8ca449eeddd0,Delivery - Partner Using Uber App,UberEats iOS,Completed,4/11/22,8:22 PM,15.98,1.24,17.22,0,0,0,0,0,0,0,0,17.22,-3.04,0,0,0,0,0,,0,-1.24,0,12.94,4/18/22,0,0,19,J4L988KQFVZUWWG
Aroma Pizza,,#86018,d82443bf-b8a8-4021-a373-32e094e86018,Delivery - Partner Using Uber App,UberEats iOS,Completed,4/11/22,9:06 PM,25.68,1.99,27.67,0,0,0,0,0,0,0,0,27.67,-4.88,0,0,0,0,0,,0,-1.99,0,20.8,4/18/22,0,0,19,J4L988KQFVZUWWG
Aroma Pizza,,#D6940,a803b361-d8d9-471a-aa7b-5095b94d6940,Delivery - Partner Using Uber App,UberEats iOS,Completed,4/12/22,10:58 AM,18.95,1.47,20.42,0,0,0,0,0,0,0,0,20.42,-3.6,0,0,0,0,0,,0,-1.47,0,15.35,4/18/22,0,0,19,J4L988KQFVZUWWG
Aroma Pizza,,#AED27,1bf1d60d-3cf9-4420-ad57-bef37caaed27,Pickup,UberEats iOS,Completed,4/12/22,11:32 AM,28.49,2.21,30.7,0,0,0,0,0,0,0,0,30.7,-1.71,0,0,0,0,0,,0,-2.21,0,26.78,4/18/22,0,0,6,J4L988KQFVZUWWG
Aroma Pizza,,#0D2A3,90d7fbde-1d66-4f9f-bc9e-a3af1eb0d2a3,Delivery - Partner Using Uber App,UberEats iOS,Completed,4/12/22,6:04 PM,30.98,2.4,33.38,0,0,0,0,0,0,0,0,33.38,-5.89,0,0,0,0,0,,0,-2.4,0,25.09,4/18/22,0,0,19,J4L988KQFVZUWWG
Aroma Pizza,,#E89A9,76754020-df28-4677-bec8-d10ec99e89a9,Delivery - Partner Using Uber App,Postmates iOS,Completed,4/12/22,6:34 PM,20.73,1.61,22.34,0,0,0,0,0,0,0,0,22.34,-3.94,0,0,0,0,0,,0,-1.61,0,16.79,4/18/22,0,0,19,J4L988KQFVZUWWG
Aroma Pizza,,#D85E2,89099c0b-3e98-4b83-8f96-3ba5d69d85e2,Delivery - Partner Using Uber App,UberEats iOS,Completed,4/12/22,8:09 PM,27.84,2.16,30,0,0,0,0,0,0,0,0,30,-5.29,0,0,0,0,0,,0,-2.16,0,22.55,4/18/22,0,0,19,J4L988KQFVZUWWG
Aroma Pizza,,#0D1C7,02a75ce5-d027-43fb-a5ee-24cede90d1c7,Delivery - Partner Using Uber App,UberEats Android,Completed,4/12/22,8:13 PM,30.23,2.34,32.57,0,0,0,0,0,0,0,0,32.57,-5.74,0,0,0,0,0,,0,-2.34,0,24.49,4/18/22,0,0,19,J4L988KQFVZUWWG
Aroma Pizza,,#5A980,7e61d57f-2dc0-4e41-bb87-8485d725a980,Delivery - Partner Using Uber App,UberEats iOS,Completed,4/13/22,5:29 PM,13.72,1.06,14.78,0,0,0,0,0,0,0,0,14.78,-2.61,0,0,0,0,0,,0,-1.06,0,11.11,4/18/22,0,0,19,J4L988KQFVZUWWG
Aroma Pizza,,#8D075,c3d80965-b329-4e66-acfb-0af840d8d075,Delivery - Partner Using Uber App,UberEats Android,Completed,4/14/22,3:11 PM,31.56,2.45,34.01,0,0,-8,-0.62,0,0,0,4,34.01,-5.24,0,0,0,0,0,,0,-1.83,0,22.32,4/18/22,0,0,19,J4L988KQFVZUWWG
Aroma Pizza,,#8B57F,072536a5-ee38-42a3-af5d-c2e593e8b57f,Delivery - Partner Using Uber App,UberEats iOS,Completed,4/14/22,5:33 PM,33.97,2.63,36.6,0,0,-8,-0.62,0,0,0,4,36.6,-5.69,0,0,0,0,0,,0,-2.01,0,24.28,4/18/22,0,0,19,J4L988KQFVZUWWG
Aroma Pizza,,#DB703,4e3670bd-9022-444c-9417-2a760a0db703,Delivery - Partner Using Uber App,Postmates iOS,Completed,4/14/22,5:19 PM,31.46,2.44,33.9,0,0,0,0,0,0,0,0,33.9,-5.98,0,0,0,0,0,,0,-2.44,0,25.48,4/18/22,0,0,19,J4L988KQFVZUWWG
Aroma Pizza,,#07CAE,53e0cbd8-f6a3-4619-a064-695160307cae,Delivery - Partner Using Uber App,UberEats iOS,Completed,4/14/22,8:42 PM,32.72,2.54,35.26,0,0,-8,-0.62,0,0,0,4,35.26,-5.46,0,0,0,0,0,,0,-1.92,0,23.26,4/18/22,0,0,19,J4L988KQFVZUWWG
Aroma Pizza,,#FA733,9ed2c81f-a9e1-4745-b43d-f32ee18fa733,Delivery - Partner Using Uber App,UberEats iOS,Completed,4/14/22,9:07 PM,34.24,2.9,37.14,0,0,-8,-0.68,0,0,0,4,37.14,-5.75,0,0,0,0,0,,0,-2.22,0,24.49,4/18/22,0,0,19,J4L988KQFVZUWWG
Aroma Pizza,,#155E2,be8d768b-35e3-4147-ada6-a2bb852155e2,Delivery - Partner Using Uber App,UberEats iOS,Completed,4/15/22,1:06 PM,32.97,2.56,35.53,0,0,-8,-0.62,0,0,0,4,35.53,-5.5,0,0,0,0,0,,0,-1.94,0,23.47,4/18/22,0,0,19,J4L988KQFVZUWWG
Aroma Pizza,,#F939E,252f6735-db39-4d88-85fe-3bfcc3df939e,Delivery - Partner Using Uber App,UberEats iOS,Completed,4/15/22,2:10 PM,33.97,2.63,36.6,0,0,-8,-0.62,0,0,0,4,36.6,-5.69,0,0,0,0,0,,0,-2.01,0,24.28,4/18/22,0,0,19,J4L988KQFVZUWWG
Aroma Pizza,,#913D7,a6a9b330-15ff-4ca9-8105-09e18b6913d7,Delivery - Partner Using Uber App,Postmates iOS,Completed,4/15/22,3:07 PM,39.97,3.1,43.07,0,0,-8,-0.62,0,0,0,4,43.07,-6.83,0,0,0,0,0,,0,-2.48,0,29.14,4/18/22,0,0,19,J4L988KQFVZUWWG
Aroma Pizza,,#1CBC0,a6bb7006-4864-45cb-b4fd-36808b91cbc0,Delivery - Partner Using Uber App,UberEats iOS,Completed,4/15/22,4:06 PM,27.57,1.9,29.47,0,0,0,0,0,0,0,0,29.47,-5.24,0,0,0,0,0,,0,-1.9,0,22.33,4/18/22,0,0,19,J4L988KQFVZUWWG
Aroma Pizza,,#8DAB0,aaac5eff-334f-4751-89e1-42703a88dab0,Delivery - Partner Using Uber App,UberEats iOS,Completed,4/15/22,4:24 PM,45.94,3.56,49.5,0,0,-8,-0.62,0,0,0,4,49.5,-7.97,0,0,0,0,0,,0,-2.94,0,33.97,4/18/22,0,0,19,J4L988KQFVZUWWG
Aroma Pizza,,#0A533,62c8766d-5737-413b-8f82-fc32af10a533,Delivery - Partner Using Uber App,UberEats iOS,Completed,4/15/22,5:15 PM,45.96,3.56,49.52,0,0,-8,-0.62,0,0,0,4,49.52,-7.97,0,0,0,0,0,,0,-2.94,0,33.99,4/18/22,0,0,19,J4L988KQFVZUWWG
Aroma Pizza,,#EE1DB,434aacbd-1e66-4383-9cd8-b2b7adcee1db,Delivery - Partner Using Uber App,UberEats iOS,Completed,4/15/22,6:08 PM,72.05,5.59,77.64,0,0,-8,-0.62,0,0,0,4,77.64,-12.93,0,0,0,0,0,,0,-4.97,0,55.12,4/18/22,0,0,19,J4L988KQFVZUWWG
Aroma Pizza,,#D3DD5,4200f390-b74a-437f-bd57-0d8bb88d3dd5,Delivery - Partner Using Uber App,UberEats iOS,Completed,4/15/22,6:13 PM,38.97,3.02,41.99,0,0,-8,-0.62,0,0,0,4,41.99,-6.64,0,0,0,0,0,,0,-2.4,0,28.33,4/18/22,0,0,19,J4L988KQFVZUWWG
Aroma Pizza,,#5BBEB,6a83ae3c-7996-4a77-bd40-7d230945bbeb,Delivery - Partner Using Uber App,UberEats Android,Completed,4/15/22,5:59 PM,40.96,3.17,44.13,0,0,-8,-0.62,0,0,0,4,44.13,-7.02,0,0,0,0,0,,0,-2.55,0,29.94,4/18/22,0,0,19,J4L988KQFVZUWWG
Aroma Pizza,,#782F3,d427fa04-3778-4d44-b080-19b06ba782f3,Delivery - Partner Using Uber App,UberEats Web,Completed,4/15/22,6:09 PM,37.97,2.94,40.91,0,0,-8,-0.62,0,0,0,4,40.91,-6.45,0,0,0,0,0,,0,-2.32,0,27.52,4/18/22,0,0,19,J4L988KQFVZUWWG
Aroma Pizza,,#B1C0F,ec563d20-5453-4ca3-8ac8-c86885fb1c0f,Pickup,UberEats Android,Completed,4/15/22,6:10 PM,69.77,5.41,75.18,0,0,-8,-0.62,0,0,0,4,75.18,-3.95,0,0,0,0,0,,0,-4.79,0,61.82,4/18/22,0,0,6,J4L988KQFVZUWWG
Aroma Pizza,,#D753A,2f9ab8c2-443d-4ac5-bb0e-5e6474fd753a,Delivery - Partner Using Uber App,UberEats iOS,Completed,4/15/22,8:04 PM,37.98,2.94,40.92,0,0,-8,-0.62,0,0,0,4,40.92,-6.46,0,0,0,0,0,,0,-2.32,0,27.52,4/18/22,0,0,19,J4L988KQFVZUWWG
Aroma Pizza,,#E1AE5,03620fde-505b-45af-a0a4-75deae1e1ae5,Delivery - Partner Using Uber App,UberEats Android,Completed,4/15/22,8:05 PM,26.72,2.07,28.79,0,0,0,0,0,0,0,0,28.79,-5.08,0,0,0,0,0,,0,-2.07,0,21.64,4/18/22,0,0,19,J4L988KQFVZUWWG
Aroma Pizza,,#75593,c6701886-dc88-4d42-9608-4408cca75593,Delivery - Partner Using Uber App,Postmates iOS,Completed,4/15/22,9:20 PM,41.46,3.21,44.67,0,0,-8,-0.62,0,0,0,4,44.67,-7.12,0,0,0,0,0,,0,-2.59,0,30.34,4/18/22,0,0,19,J4L988KQFVZUWWG
Aroma Pizza,,#0EC3A,82366e4c-927e-4a64-b418-3f3cc890ec3a,Delivery - Partner Using Uber App,UberEats iOS,Completed,4/16/22,11:15 AM,37.18,2.88,40.06,0,0,-8,-0.62,0,0,0,4,40.06,-6.3,0,0,0,0,0,,0,-2.26,0,26.88,4/18/22,0,0,19,J4L988KQFVZUWWG
Aroma Pizza,,#53DC7,87cd6ce7-7452-45a5-b55d-ea4d6d453dc7,Delivery - Partner Using Uber App,Postmates iOS,Completed,4/16/22,1:43 PM,30.52,2.37,32.89,0,0,-8,-0.62,0,0,0,4,32.89,-5.04,0,0,0,0,0,,0,-1.75,0,21.48,4/18/22,0,0,19,J4L988KQFVZUWWG
Aroma Pizza,,#44507,42949922-d536-4e8a-8971-99db0a944507,Delivery - Partner Using Uber App,UberEats iOS,Completed,4/16/22,3:33 PM,20.98,1.63,22.61,0,0,0,0,0,0,0,0,22.61,-3.99,0,0,0,0,0,,0,-1.63,0,16.99,4/18/22,0,0,19,J4L988KQFVZUWWG
Aroma Pizza,,#9388A,6e145923-2a30-4ee6-8ee4-896b8be9388a,Delivery - Partner Using Uber App,Postmates iOS,Completed,4/16/22,5:29 PM,40.72,3.16,43.88,0,0,0,0,0,0,0,0,43.88,-7.74,0,0,0,0,0,,0,-3.16,0,32.98,4/18/22,0,0,19,J4L988KQFVZUWWG
Aroma Pizza,,#7901B,fcd05e92-ea35-43a7-9f3d-5ff72ac7901b,Delivery - Partner Using Uber App,UberEats iOS,Completed,4/16/22,6:23 PM,51.45,3.99,55.44,0,0,-8,-0.62,0,0,0,4,55.44,-9.02,0,0,0,0,0,,0,-3.37,0,38.43,4/18/22,0,0,19,J4L988KQFVZUWWG
Aroma Pizza,,#AF141,36b9ec5e-4de1-4d62-8734-dc15468af141,Delivery - Partner Using Uber App,UberEats iOS,Completed,4/16/22,7:55 PM,33.96,2.63,36.59,0,0,-8,-0.62,0,0,0,4,36.59,-5.69,0,0,0,0,0,,0,-2.01,0,24.27,4/18/22,0,0,19,J4L988KQFVZUWWG
Aroma Pizza,,#6FBB3,09f30910-d4c0-401b-b6ee-6c9b7f36fbb3,Delivery - Partner Using Uber App,UberEats iOS,Completed,4/17/22,4:22 PM,33.71,2.61,36.32,0,0,-8,-0.62,0,0,0,4,36.32,-5.64,0,0,0,0,0,,0,-1.99,0,24.07,4/18/22,0,0,19,J4L988KQFVZUWWG
Aroma Pizza,,#C31E7,9a440edc-987e-4cd3-b252-ed05568c31e7,Delivery - Partner Using Uber App,UberEats iOS,Completed,4/17/22,6:08 PM,30.93,2.4,33.33,0,0,-8,-0.62,0,0,0,4,33.33,-5.12,0,0,0,0,0,,0,-1.78,0,21.81,4/18/22,0,0,19,J4L988KQFVZUWWG
Aroma Pizza,,#DCFFE,a349b5e4-0949-4625-847e-0a3c610dcffe,Pickup,Postmates iOS,Completed,4/17/22,9:11 PM,30.76,2.38,33.14,0,0,-8,-0.62,0,0,0,4,33.14,-1.61,0,0,0,0,0,,0,-1.76,0,25.15,4/18/22,0,0,6,J4L988KQFVZUWWG
Aroma Pizza,,#01084,a42122fc-dcb8-418e-9dfc-8abf6b201084,Delivery - Partner Using Uber App,Postmates Web,Completed,4/18/22,10:46 AM,15.24,1.18,16.42,0,0,0,0,0,0,0,0,16.42,-2.9,0,0,0,0,0,,0,-1.18,0,12.34,4/25/22,0,0,19,13SJ3IG76W5ATZ0
Aroma Pizza,,#1CBC0,a6bb7006-4864-45cb-b4fd-36808b91cbc0,,Unknown,Refund,4/15/22,4:06 PM,-4.74,-0.36,-5.1,0,0,0,0,0,0,0,,0,0,,,0,0,0,,0,0.36,0,-4.74,4/25/22,,,,13SJ3IG76W5ATZ0
Aroma Pizza,,#CC11E,c39738ff-3639-4062-af4e-d1d6085cc11e,Delivery - Partner Using Uber App,Postmates iOS,Completed,4/18/22,4:21 PM,30.45,2.36,32.81,0,0,-8,-0.62,0,0,0,4,32.81,-5.03,0,0,0,0,0,,0,-1.74,0,21.42,4/25/22,0,0,19,13SJ3IG76W5ATZ0
Aroma Pizza,,#6B778,7024e748-23df-405f-ac56-e74b4956b778,Delivery - Partner Using Uber App,UberEats iOS,Completed,4/18/22,6:56 PM,44.41,3.44,47.85,0,0,-8,-0.62,0,0,0,4,47.85,-7.68,0,0,0,0,0,,0,-2.82,0,32.73,4/25/22,0,0,19,13SJ3IG76W5ATZ0
Aroma Pizza,,#F5F53,bdb5baa0-5b3b-497f-a4ad-d585e87f5f53,Delivery - Partner Using Uber App,UberEats iOS,Completed,4/18/22,7:03 PM,32.95,2.55,35.5,0,0,-8,-0.62,0,0,0,4,35.5,-5.5,0,0,0,0,0,,0,-1.93,0,23.45,4/25/22,0,0,19,13SJ3IG76W5ATZ0
Aroma Pizza,,#7F4C3,5ef01d89-d343-4425-b42a-e5b5ff87f4c3,Delivery - Partner Using Uber App,UberEats iOS,Completed,4/18/22,6:53 PM,61.67,4.78,66.45,0,0,-8,-0.62,0,0,0,4,66.45,-10.96,0,0,0,0,0,,0,-4.16,0,46.71,4/25/22,0,0,19,13SJ3IG76W5ATZ0
Aroma Pizza,,#DFC62,becd0a0d-3f3a-400d-ac22-7686735dfc62,Delivery - Partner Using Uber App,UberEats iOS,Completed,4/18/22,6:42 PM,59.48,4.61,64.09,0,0,-8,-0.62,0,0,0,4,64.09,-10.54,0,0,0,0,0,,0,-3.99,0,44.94,4/25/22,0,0,19,13SJ3IG76W5ATZ0
Aroma Pizza,,#188A8,22e909c9-53c7-4950-a152-db600af188a8,Delivery - Partner Using Uber App,UberEats Android,Completed,4/18/22,7:38 PM,26.72,2.07,28.79,0,0,0,0,0,0,0,0,28.79,-5.08,0,0,0,0,0,,0,-2.07,0,21.64,4/25/22,0,0,19,13SJ3IG76W5ATZ0
Aroma Pizza,,#9123F,c2d96364-6141-4db0-b241-16d895c9123f,Delivery - Partner Using Uber App,Postmates iOS,Completed,4/18/22,9:03 PM,52.96,4.1,57.06,0,0,-8,-0.62,0,0,0,4,57.06,-9.3,0,0,0,0,0,,0,-3.48,0,39.66,4/25/22,0,0,19,13SJ3IG76W5ATZ0
Aroma Pizza,,#17064,be65022b-86c4-4c75-8bf9-e957b2617064,Delivery - Partner Using Uber App,Postmates iOS,Completed,4/19/22,11:45 AM,43.45,3.14,46.59,0,0,-8,-0.58,0,0,0,4,46.59,-7.5,0,0,0,0,0,,0,-2.56,0,31.95,4/25/22,0,0,19,13SJ3IG76W5ATZ0
Aroma Pizza,,#44507,42949922-d536-4e8a-8971-99db0a944507,,Unknown,Refund,4/16/22,3:33 PM,-8.99,-0.7,-9.69,0,0,0,0,0,0,0,,0,0,,,0,0,0,,0,0.7,0,-8.99,4/25/22,,,,13SJ3IG76W5ATZ0
Aroma Pizza,,#6B629,f381c771-1127-49c0-9434-89125f76b629,Delivery - Partner Using Uber App,UberEats iOS,Completed,4/19/22,3:52 PM,34.24,2.65,36.89,0,0,-8,-0.62,0,0,0,4,36.89,-5.75,0,0,0,0,0,,0,-2.03,0,24.49,4/25/22,0,0,19,13SJ3IG76W5ATZ0
Aroma Pizza,,#3FA71,c6aa64e4-4c03-4d8d-8670-95140793fa71,Delivery - Partner Using Uber App,UberEats iOS,Completed,4/19/22,5:16 PM,50.71,3.93,54.64,0,0,0,0,0,0,0,0,54.64,-9.63,0,0,0,0,0,,0,-3.93,0,41.08,4/25/22,0,0,19,13SJ3IG76W5ATZ0
Aroma Pizza,,#AF09C,6c0687b9-8d66-483f-b5fe-e3fe4faaf09c,Delivery - Partner Using Uber App,Postmates iOS,Completed,4/19/22,8:16 PM,48.96,3.79,52.75,0,0,0,0,0,0,0,0,52.75,-9.3,0,0,0,0,0,,0,-3.79,0,39.66,4/25/22,0,0,19,13SJ3IG76W5ATZ0
Aroma Pizza,,#C31E7,9a440edc-987e-4cd3-b252-ed05568c31e7,,Unknown,Refund,4/17/22,6:08 PM,-3.99,-0.23,-4.22,0,0,0,0,0,0,0,,0,0,,,0,0,0,,0,0.23,0,-3.99,4/25/22,,,,13SJ3IG76W5ATZ0
Aroma Pizza,,#88FF0,72218448-e42d-4d63-b277-78c9a4788ff0,Delivery - Partner Using Uber App,UberEats Android,Completed,4/20/22,12:12 PM,11.99,0.93,12.92,0,0,0,0,0,0,0,0,12.92,-2.28,0,0,0,0,0,,0,-0.93,0,9.71,4/25/22,0,0,19,13SJ3IG76W5ATZ0
Aroma Pizza,,#A874F,fc19fa31-6b31-4411-9625-6d33ea0a874f,Delivery - Partner Using Uber App,UberEats iOS,Completed,4/20/22,12:24 PM,31.46,2.32,33.78,0,0,-8,-0.59,0,0,0,4,33.78,-5.22,0,0,0,0,0,,0,-1.73,0,22.24,4/25/22,0,0,19,13SJ3IG76W5ATZ0
Aroma Pizza,,#28D0D,c77ce172-b0b2-4d7a-9e7c-d94860528d0d,Delivery - Partner Using Uber App,UberEats iOS,Completed,4/20/22,4:29 PM,12.48,0.97,13.45,0,0,0,0,0,0,0,0,13.45,-2.37,0,0,0,0,0,,0,-0.97,0,10.11,4/25/22,0,0,19,13SJ3IG76W5ATZ0
Aroma Pizza,,#0F12C,3321b870-57c8-4031-8a6d-385d8770f12c,Delivery - Partner Using Uber App,UberEats iOS,Completed,4/20/22,5:09 PM,51.69,4.01,55.7,0,0,-8,-0.62,0,0,0,4,55.7,-9.06,0,0,0,0,0,,0,-3.39,0,38.63,4/25/22,0,0,19,13SJ3IG76W5ATZ0
Aroma Pizza,,#0F12C,3321b870-57c8-4031-8a6d-385d8770f12c,,Unknown,Refund,4/20/22,5:09 PM,-2.74,-0.18,-2.92,0,0,0,0,0,0,0,,0,0,,,0,0,0,,0,0.18,0,-2.74,4/25/22,,,,13SJ3IG76W5ATZ0
Aroma Pizza,,#976DF,46ba50b3-43ed-401e-bad7-b402ebb976df,Delivery - Partner Using Uber App,UberEats iOS,Completed,4/20/22,6:41 PM,19.98,1.55,21.53,0,0,0,0,0,0,0,0,21.53,-3.8,0,0,0,0,0,,0,-1.55,0,16.18,4/25/22,0,0,19,13SJ3IG76W5ATZ0
Aroma Pizza,,#546DA,a9394572-9092-4d7d-8da1-db0fc78546da,Delivery - Partner Using Uber App,UberEats iOS,Completed,4/20/22,7:15 PM,40.96,3.17,44.13,0,0,-8,-0.62,0,0,0,4,44.13,-7.02,0,0,0,0,0,,0,-2.55,0,29.94,4/25/22,0,0,19,13SJ3IG76W5ATZ0
Aroma Pizza,,#CFF27,bef98f39-b682-4f0d-81e6-5e59557cff27,Delivery - Partner Using Uber App,Postmates iOS,Completed,4/20/22,7:33 PM,43.96,3.41,47.37,0,0,0,0,0,0,0,0,47.37,-8.35,0,0,0,0,0,,0,-3.41,0,35.61,4/25/22,0,0,19,13SJ3IG76W5ATZ0
Aroma Pizza,,#CCC9B,b7ffa4ad-8596-4675-8872-07ff63fccc9b,Delivery - Partner Using Uber App,Postmates iOS,Completed,4/20/22,8:29 PM,31.98,2.48,34.46,0,0,-8,-0.62,0,0,0,4,34.46,-5.32,0,0,0,0,0,,0,-1.86,0,22.66,4/25/22,0,0,19,13SJ3IG76W5ATZ0
Aroma Pizza,,#42033,6220b98f-7af7-418b-86ff-6e218ca42033,Delivery - Partner Using Uber App,UberEats iOS,Completed,4/20/22,8:57 PM,38.95,3.02,41.97,0,0,-8,-0.62,0,0,0,4,41.97,-6.64,0,0,0,0,0,,0,-2.4,0,28.31,4/25/22,0,0,19,13SJ3IG76W5ATZ0
Aroma Pizza,,#18B13,ca943b48-9b96-4fe3-b523-d697ce518b13,Delivery - Partner Using Uber App,UberEats Web,Completed,4/21/22,10:33 AM,21.98,1.7,23.68,0,0,0,0,0,0,0,0,23.68,-4.18,0,0,0,0,0,,0,-1.7,0,17.8,4/25/22,0,0,19,13SJ3IG76W5ATZ0
Aroma Pizza,,#C5659,10ee4dd4-7e52-4476-bebc-24c0e8ec5659,Delivery - Partner Using Uber App,UberEats iOS,Completed,4/21/22,10:49 AM,33.97,3.14,37.11,0,0,-8,-0.74,0,0,0,4,37.11,-5.69,0,0,0,0,0,,0,-2.4,0,24.28,4/25/22,0,0,19,13SJ3IG76W5ATZ0
Aroma Pizza,,#1BF82,0e700599-2838-430b-bbac-0cde1af1bf82,Delivery - Partner Using Uber App,UberEats iOS,Completed,4/21/22,12:43 PM,38.66,3,41.66,0,0,-8,-0.62,0,0,0,4,41.66,-6.59,0,0,0,0,0,,0,-2.38,0,28.07,4/25/22,0,0,19,13SJ3IG76W5ATZ0
Aroma Pizza,,#9E402,41b64568-510b-4ad1-a98a-07a8d309e402,Delivery - Partner Using Uber App,UberEats Android,Completed,4/21/22,1:49 PM,30.45,2.36,32.81,0,0,-8,-0.62,0,0,0,4,32.81,-5.03,0,0,0,0,0,,0,-1.74,0,21.42,4/25/22,0,0,19,13SJ3IG76W5ATZ0
Aroma Pizza,,#6BE3E,0fd6d732-d04e-4297-94d3-e58541d6be3e,Delivery - Partner Using Uber App,UberEats iOS,Completed,4/21/22,4:42 PM,45.94,3.56,49.5,0,0,0,0,0,0,0,0,49.5,-8.73,0,0,0,0,0,,0,-3.56,0,37.21,4/25/22,0,0,19,13SJ3IG76W5ATZ0
Aroma Pizza,,#2B9FE,62111a34-c994-4b66-ac84-b9b65882b9fe,Delivery - Partner Using Uber App,UberEats iOS,Completed,4/21/22,5:33 PM,22.73,1.76,24.49,0,0,0,0,0,0,0,0,24.49,-4.32,0,0,0,0,0,,0,-1.76,0,18.41,4/25/22,0,0,19,13SJ3IG76W5ATZ0
Aroma Pizza,,#BE233,65f05236-4532-43d4-be6d-7ae9997be233,Delivery - Partner Using Uber App,UberEats iOS,Completed,4/21/22,5:54 PM,31.16,2.41,33.57,0,0,-8,-0.62,0,0,0,4,33.57,-5.16,0,0,0,0,0,,0,-1.79,0,22,4/25/22,0,0,19,13SJ3IG76W5ATZ0
Aroma Pizza,,#6D449,6b5e5944-27f7-4972-b5fd-89d5ff66d449,Delivery - Partner Using Uber App,UberEats iOS,Completed,4/21/22,5:50 PM,33.71,2.61,36.32,0,0,-8,-0.62,0,0,0,4,36.32,-5.64,0,0,0,0,0,,0,-1.99,0,24.07,4/25/22,0,0,19,13SJ3IG76W5ATZ0
Aroma Pizza,,#63C41,30fb7811-f2c8-44e4-b774-d4d5ca463c41,Delivery - Partner Using Uber App,Postmates iOS,Completed,4/21/22,7:30 PM,17.98,1.39,19.37,0,0,0,0,0,0,0,0,19.37,-3.42,0,0,0,0,0,,0,-1.39,0,14.56,4/25/22,0,0,19,13SJ3IG76W5ATZ0
Aroma Pizza,,#3A5EF,8f1daf67-2b46-445e-8e29-dba73f83a5ef,Delivery - Partner Using Uber App,UberEats Web,Completed,4/21/22,7:57 PM,29.95,2.32,32.27,0,0,0,0,0,0,0,0,32.27,-5.69,0,0,0,0,0,,0,-2.32,0,24.26,4/25/22,0,0,19,13SJ3IG76W5ATZ0
Aroma Pizza,,#5222F,6d498648-8843-4d3c-8bf7-6a836085222f,Delivery - Partner Using Uber App,UberEats iOS,Completed,4/21/22,7:55 PM,19.28,1.49,20.77,0,0,0,0,0,0,0,0,20.77,-3.66,0,0,0,0,0,,0,-1.49,0,15.62,4/25/22,0,0,19,13SJ3IG76W5ATZ0
Aroma Pizza,,#C8677,4c3f4112-2bc7-46fb-93c3-73e6c87c8677,Delivery - Partner Using Uber App,UberEats iOS,Completed,4/21/22,8:30 PM,18.77,1.45,20.22,0,0,0,0,0,0,0,0,20.22,-3.57,0,0,0,0,0,,0,-1.45,0,15.2,4/25/22,0,0,19,13SJ3IG76W5ATZ0
Aroma Pizza,,#D26E6,7549a62f-c54d-43e7-a214-8f7ac81d26e6,Delivery - Partner Using Uber App,UberEats iOS,Completed,4/21/22,8:45 PM,31.47,2.44,33.91,0,0,-8,-0.62,0,0,0,4,33.91,-5.22,0,0,0,0,0,,0,-1.82,0,22.25,4/25/22,0,0,19,13SJ3IG76W5ATZ0
Aroma Pizza,,#04984,15954a46-84ca-4003-b477-6a8638d04984,Pickup,Postmates iOS,Completed,4/21/22,7:46 PM,38.96,3.02,41.98,0,0,-8,-0.62,0,0,0,4,41.98,-2.1,0,0,0,0,0,,0,-2.4,0,32.86,4/25/22,0,0,6,13SJ3IG76W5ATZ0
