Transaction Type,Date,Order Number,Store,Location,Delivery Platform,Subtotal,Commission,Adjustments,Taxes,Tip,Other,You earned,Notes
Delivery,10/9/21,#4f06608c,Brooklyn Calzones,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",DoorDash,$12.95,-$5.18,$0.00,$1.00,,,$8.77,
Adjustment,10/9/21,#fddc4a0b,Fusilli Fusilli,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",DoorDash,$0.00,-$0.00,$0.00,$0.00,,,$0.00,
Delivery,10/9/21,#fddc4a0b,Fusilli Fusilli,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",DoorDash,$34.47,-$13.79,$0.00,$2.27,,,$22.95,
Delivery,10/9/21,#cf56613f,Brooklyn Calzones,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",DoorDash,$13.95,-$5.58,$0.00,$1.08,,,$9.45,
Delivery,10/9/21,#04CD0,Brooklyn Calzones,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",Uber Eats,$15.45,-$6.18,$0.00,$0.00,,,$9.27,
Delivery,10/9/21,#82316,Ma's Meatballs,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",Uber Eats,$44.99,-$18.00,$0.00,$0.00,,,$26.99,
Delivery,10/9/21,#FC401,Philly Fresh Cheesesteaks,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",Uber Eats,$30.97,-$12.39,$0.00,$0.00,,,$18.58,
Delivery,10/9/21,#845416690539556,Fusilli Fusilli,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",Grubhub,$25.98,-$10.31,$0.00,$1.78,,,$17.45,
Delivery,10/9/21,#1de9e8e5,Mothership Pizza,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",DoorDash,$25.00,-$10.00,$0.00,$1.94,,,$16.94,
Delivery,10/9/21,#0393F,Killer Wings,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",Uber Eats,$29.94,-$11.98,$0.00,$0.00,,,$17.96,
Adjustment,10/9/21,#90820293,Cheeky's Cheesesteaks,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",DoorDash,$0.00,$0.00,$0.00,$0.00,,,$0.00,
Delivery,10/9/21,#90820293,Cheeky's Cheesesteaks,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",DoorDash,$13.99,-$5.60,$0.00,$1.08,,,$9.47,
Delivery,10/9/21,#A18A5,Philly Fresh Cheesesteaks,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",Uber Eats,$35.97,-$14.39,$0.00,$0.00,,,$21.58,
Delivery,10/9/21,#bbe230b0,F*CKING GOOD PIZZA,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",DoorDash,$17.99,-$7.20,$0.00,$1.39,,,$12.18,
Delivery,10/8/21,#4b9f9b91,F*CKING GOOD PIZZA,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",DoorDash,$33.98,-$13.29,$0.00,$2.24,,,$22.93,
Delivery,10/8/21,#441ba67e,Cheeky's Cheesesteaks,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",DoorDash,$15.98,-$6.39,$0.00,$1.24,,,$10.83,
Delivery,10/8/21,#043816694710963,Philly Fresh Cheesesteaks,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",Grubhub,$22.98,-$9.19,$0.00,$1.78,,,$15.57,
Delivery,10/8/21,#A6C62,Philly Fresh Cheesesteaks,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",Uber Eats,$30.97,-$12.39,$0.00,$0.00,,,$18.58,
Delivery,10/8/21,#50d81bfa,Mothership Pizza,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",DoorDash,$36.00,-$14.40,$0.00,$2.79,,,$24.39,
Delivery,10/8/21,#e0d26b59,Fusilli Fusilli,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",DoorDash,$15.98,-$6.39,$0.00,$1.24,,,$10.83,
Delivery,10/8/21,#AA05E,Fusilli Fusilli,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",Uber Eats,$90.92,-$36.37,$0.00,$0.00,,,$54.55,
Delivery,10/8/21,#71C6E,Brooklyn Calzones,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",Uber Eats,$25.90,-$10.36,$0.00,$0.00,,,$15.54,
Delivery,10/8/21,#e3167c40,The United Pepperonis of Pizza,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",DoorDash,$16.99,-$6.80,$0.00,$1.32,,,$11.51,
Adjustment,10/8/21,#5FED6,Mothership Pizza,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",Uber Eats,$0.00,-$9.95,-$24.87,$0.00,,,-$14.92,
Delivery,10/8/21,#5FED6,Mothership Pizza,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",Uber Eats,$38.00,-$15.20,$0.00,$0.00,,,$22.80,
Delivery,10/8/21,#742616694668822,Brooklyn Calzones,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",Grubhub,$33.40,-$13.36,$0.00,$2.59,,,$22.63,
Delivery,10/8/21,#6b65ff92,Ma's Meatballs,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",DoorDash,$23.99,-$9.60,$0.00,$1.86,,,$16.25,
Delivery,10/8/21,#3706dfe4,Ma's Meatballs,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",DoorDash,$18.99,-$7.60,$0.00,$1.47,,,$12.86,
Delivery,10/8/21,#9f946646,Killer Wings,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",DoorDash,$36.94,-$14.48,$0.00,$2.43,,,$24.89,
Delivery,10/8/21,#8bde4d08,Mothership Pizza,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",DoorDash,$35.98,-$14.39,$0.00,$2.79,,,$24.38,
Delivery,10/8/21,#008CB,F*CKING GOOD PIZZA,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",Uber Eats,$64.96,-$25.98,$0.00,$0.00,,,$38.98,
Delivery,10/8/21,#5E663,Mothership Pizza,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",Uber Eats,$31.00,-$12.40,$0.00,$0.00,,,$18.60,
Delivery,10/8/21,#44581246,Brooklyn Calzones,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",DoorDash,$42.85,-$17.14,$0.00,$3.32,,,$29.03,
Delivery,10/8/21,#a39bc1a5,The United Pepperonis of Pizza,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",DoorDash,$47.98,-$19.19,$0.00,$3.72,,,$32.51,
Delivery,10/8/21,#3E590,Philly Fresh Cheesesteaks,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",Uber Eats,$17.98,-$7.19,$0.00,$0.00,,,$10.79,
Delivery,10/8/21,#63FD6,Killer Wings,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",Uber Eats,$24.94,-$9.98,$0.00,$0.00,,,$14.96,
Delivery,10/8/21,#9ad5683b,Ma's Meatballs,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",DoorDash,$32.99,-$12.89,$0.00,$2.17,,,$22.27,
Delivery,10/8/21,#8d0ebd60,Philly Fresh Cheesesteaks,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",DoorDash,$15.49,-$6.20,$0.00,$1.20,,,$10.49,
Delivery,10/8/21,#5f77fdb4,Mothership Pizza,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",DoorDash,$26.00,-$10.40,$0.00,$2.02,,,$17.62,
Delivery,10/8/21,#d0d024cf,Brooklyn Calzones,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",DoorDash,$17.45,-$6.98,$0.00,$1.35,,,$11.82,
Delivery,10/8/21,#F1BB7,Philly Fresh Cheesesteaks,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",Uber Eats,$30.97,-$12.39,$0.00,$0.00,,,$18.58,
Delivery,10/8/21,#9FF9B,Philly Fresh Cheesesteaks,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",Uber Eats,$20.48,-$8.19,$0.00,$0.00,,,$12.29,
Delivery,10/8/21,#CBB30,Philly Fresh Cheesesteaks,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",Uber Eats,$15.49,-$6.19,$0.00,$0.00,,,$9.30,
Delivery,10/7/21,#26c80c55,Brooklyn Calzones,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",DoorDash,$32.90,-$13.16,$0.00,$2.55,,,$22.29,
Delivery,10/7/21,#38c21fda,F*CKING GOOD PIZZA,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",DoorDash,$21.99,-$8.80,$0.00,$1.70,,,$14.89,
Delivery,10/7/21,#9c1f93e1,Pasta Pirozzi,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",DoorDash,$13.99,-$5.60,$0.00,$1.08,,,$9.47,
Delivery,10/7/21,#e175c541,F*CKING GOOD PIZZA,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",DoorDash,$25.74,-$10.29,$0.00,$1.99,,,$17.44,
Delivery,10/7/21,#a6544d6d,Philly Fresh Cheesesteaks,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",DoorDash,$35.96,-$14.08,$0.00,$2.37,,,$24.25,
Delivery,10/7/21,#d76bdd55,Mothership Pizza,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",DoorDash,$30.00,-$11.70,$0.00,$1.98,,,$20.28,
Delivery,10/7/21,#A4D10,Philly Fresh Cheesesteaks,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",Uber Eats,$17.98,-$7.19,$0.00,$0.00,,,$10.79,
Delivery,10/7/21,#B8414,Brooklyn Calzones,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",Uber Eats,$43.85,-$17.54,$0.00,$0.00,,,$26.31,
Delivery,10/7/21,#4E71A,Brooklyn Calzones,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",Uber Eats,$15.45,-$6.18,$0.00,$0.00,,,$9.27,
Delivery,10/7/21,#CA915,F*CKING GOOD PIZZA,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",Uber Eats,$28.24,-$11.30,$0.00,$0.00,,,$16.94,
Delivery,10/7/21,#24e342e7,Cheeky's Cheesesteaks,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",DoorDash,$19.98,-$7.99,$0.00,$1.55,,,$13.54,
Delivery,10/7/21,#e147370d,Brooklyn Calzones,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",DoorDash,$17.95,-$7.18,$0.00,$1.39,,,$12.16,
Delivery,10/7/21,#E84A8,Philly Fresh Cheesesteaks,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",Uber Eats,$15.49,-$6.20,$0.00,$0.00,,,$9.29,
Delivery,10/7/21,#31099,Brooklyn Calzones,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",Uber Eats,$15.45,-$6.18,$0.00,$0.00,,,$9.27,
Reimbursement,10/7/21,,Cheeky's Cheesesteaks,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",,,,$10.99,,,,$10.99,Canceled Order Reimbursement
Delivery,10/7/21,#4c1c62c6,The Hot Italian,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",DoorDash,$23.98,-$9.59,$0.00,$1.86,,,$16.25,
Delivery,10/7/21,#f7ca59d1,Philly Fresh Cheesesteaks,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",DoorDash,$12.99,-$5.20,$0.00,$1.01,,,$8.80,
Delivery,10/7/21,#ad2848eb,Brooklyn Calzones,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",DoorDash,$15.45,-$6.18,$0.00,$1.20,,,$10.47,
Delivery,10/7/21,#504116672128476,Philly Fresh Cheesesteaks,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",Grubhub,$30.97,-$12.30,$0.00,$2.17,,,$20.84,
Delivery,10/7/21,#df7f6345,Mothership Pizza,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",DoorDash,$21.00,-$8.40,$0.00,$1.63,,,$14.23,
Delivery,10/7/21,#17015,Philly Fresh Cheesesteaks,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",Uber Eats,$15.49,-$6.20,$0.00,$0.00,,,$9.29,
Delivery,10/7/21,#93153,Mothership Pizza,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",Uber Eats,$21.50,-$8.60,$0.00,$0.00,,,$12.90,
Delivery,10/7/21,#A3CD9,Philly Fresh Cheesesteaks,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",Uber Eats,$28.48,-$11.39,$0.00,$0.00,,,$17.09,
Delivery,10/7/21,#540BC,Brooklyn Calzones,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",Uber Eats,$26.90,-$10.76,$0.00,$0.00,,,$16.14,
Delivery,10/6/21,#B729D,Fusilli Fusilli,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",Uber Eats,$39.97,-$15.99,$0.00,$0.00,,,$23.98,
Delivery,10/6/21,#10b8b507,Cheeky's Cheesesteaks,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",DoorDash,$13.49,-$5.40,$0.00,$1.05,,,$9.14,
Delivery,10/6/21,#3cc49a08,Pasta Pirozzi,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",DoorDash,$17.49,-$7.00,$0.00,$1.36,,,$11.85,
Delivery,10/6/21,#423eac9a,Cheeky's Cheesesteaks,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",DoorDash,$45.92,-$18.37,$0.00,$3.56,,,$31.11,
Delivery,10/6/21,#40CC0,Philly Fresh Cheesesteaks,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",Uber Eats,$30.97,-$12.39,$0.00,$0.00,,,$18.58,
Delivery,10/6/21,#8c86d494,Just Wing It.,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",DoorDash,$16.99,-$6.80,$0.00,$1.32,,,$11.51,
Delivery,10/6/21,#438cf3a8,Cheeky's Cheesesteaks,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",DoorDash,$48.42,-$19.07,$0.00,$3.19,,,$32.54,
Delivery,10/6/21,#8610a4af,Brooklyn Calzones,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",DoorDash,$12.95,-$5.18,$0.00,$1.00,,,$8.77,
Delivery,10/6/21,#1DEA7,Mothership Pizza,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",Uber Eats,$23.00,-$9.20,$0.00,$0.00,,,$13.80,
Delivery,10/6/21,#b7f4ff67,Just Wing It.,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",DoorDash,$12.99,-$5.20,$0.00,$1.01,,,$8.80,
Delivery,10/6/21,#833B4,Brooklyn Calzones,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",Uber Eats,$28.90,-$11.56,$0.00,$0.00,,,$17.34,
Delivery,10/6/21,#112616678200150,Cheeky's Cheesesteaks,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",Grubhub,$47.95,-$19.18,$0.00,$3.72,,,$32.49,
Delivery,10/6/21,#214216673614539,Cheeky's Cheesesteaks,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",Grubhub,$28.93,-$11.42,$0.00,$1.85,,,$19.36,
Delivery,10/6/21,#ff83fa7a,Mothership Pizza,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",DoorDash,$49.00,-$19.60,$0.00,$3.80,,,$33.20,
Delivery,10/6/21,#1e2b61ae,Brooklyn Calzones,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",DoorDash,$13.95,-$5.58,$0.00,$1.08,,,$9.45,
Delivery,10/6/21,#70C6C,F*CKING GOOD PIZZA,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",Uber Eats,$41.47,-$16.59,$0.00,$0.00,,,$24.88,
Delivery,10/6/21,#a9503f53,Just Wing It.,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",DoorDash,$47.96,-$18.88,$0.00,$3.16,,,$32.24,
Delivery,10/6/21,#3C8C5,The Hot Italian,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",Uber Eats,$12.99,-$5.20,$0.00,$0.00,,,$7.79,
Delivery,10/6/21,#02CC7,Fusilli Fusilli,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",Uber Eats,$25.98,-$10.39,$0.00,$0.00,,,$15.59,
Delivery,10/6/21,#f1c48a8d,Ma's Meatballs,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",DoorDash,$13.00,-$5.20,$0.00,$1.01,,,$8.81,
Delivery,10/5/21,#6344adb0,Mothership Pizza,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",DoorDash,$13.00,-$5.20,$0.00,$1.01,,,$8.81,
Delivery,10/5/21,#A72C7,Ma's Meatballs,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",Uber Eats,$32.99,-$13.20,$0.00,$0.00,,,$19.79,
Delivery,10/5/21,#97527865,Pasta Pirozzi,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",DoorDash,$13.99,-$5.60,$0.00,$1.08,,,$9.47,
Delivery,10/5/21,#043816664772319,Brooklyn Calzones,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",Grubhub,$30.40,-$12.00,$0.00,$1.97,,,$20.37,
Delivery,10/5/21,#43c51879,Cheeky's Cheesesteaks,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",DoorDash,$27.98,-$11.19,$0.00,$2.17,,,$18.96,
Delivery,10/5/21,#ace554e0,Brooklyn Calzones,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",DoorDash,$15.95,-$6.38,$0.00,$1.24,,,$10.81,
Delivery,10/5/21,#D63DD,Philly Fresh Cheesesteaks,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",Uber Eats,$17.98,-$7.19,$0.00,$0.00,,,$10.79,
Delivery,10/5/21,#9364eb1b,Brooklyn Calzones,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",DoorDash,$18.45,-$7.38,$0.00,$1.43,,,$12.50,
Delivery,10/5/21,#230c5871,F*CKING GOOD PIZZA,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",DoorDash,$58.97,-$23.59,$0.00,$4.57,,,$39.95,
Delivery,10/5/21,#47fe6cde,Brooklyn Calzones,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",DoorDash,$44.85,-$17.94,$0.00,$3.48,,,$30.39,
Delivery,10/5/21,#ffc849bf,Brooklyn Calzones,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",DoorDash,$15.95,-$6.38,$0.00,$1.24,,,$10.81,
Delivery,10/5/21,#FE41A,Cheeky's Cheesesteaks,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",Uber Eats,$23.94,-$9.58,$0.00,$0.00,,,$14.36,
Delivery,10/5/21,#d517bd1d,Ma's Meatballs,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",DoorDash,$15.50,-$6.20,$0.00,$1.20,,,$10.50,
Delivery,10/5/21,#963916651875437,Philly Fresh Cheesesteaks,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",Grubhub,$12.99,-$5.20,$0.00,$1.01,,,$8.80,
Delivery,10/5/21,#2ed90036,F*CKING GOOD PIZZA,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",DoorDash,$17.99,-$7.20,$0.00,$1.39,,,$12.18,
Delivery,10/5/21,#93257,Brooklyn Calzones,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",Uber Eats,$13.95,-$5.58,$0.00,$0.00,,,$8.37,
Delivery,10/5/21,#133357e2,Pasta Pirozzi,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",DoorDash,$11.99,-$4.80,$0.00,$0.93,,,$8.12,
Delivery,10/5/21,#3d2cabfe,Fusilli Fusilli,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",DoorDash,$18.98,-$5.57,-$5.05,$1.47,,,$9.83,
Adjustment,10/5/21,#13798,Pasta Pirozzi,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",Uber Eats,$0.00,$0.00,$0.00,-$0.97,,,-$0.97,
Delivery,10/5/21,#13798,Pasta Pirozzi,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",Uber Eats,$15.49,-$6.20,$0.00,$0.97,,,$10.26,
Adjustment,10/5/21,#5BDFF,F*CKING GOOD PIZZA,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",Uber Eats,$0.00,$0.00,$0.00,-$1.70,,,-$1.70,
Delivery,10/5/21,#5BDFF,F*CKING GOOD PIZZA,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",Uber Eats,$24.98,-$9.99,$0.00,$1.70,,,$16.69,
Delivery,10/5/21,#85A92,Philly Fresh Cheesesteaks,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",Uber Eats,$17.98,-$7.19,$0.00,$0.00,,,$10.79,
Delivery,10/4/21,#10d2627a,Cheeky's Cheesesteaks,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",DoorDash,$13.99,-$5.60,$0.00,$1.08,,,$9.47,
Delivery,10/4/21,#0eaba178,Mothership Pizza,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",DoorDash,$16.00,-$6.40,$0.00,$1.24,,,$10.84,
Delivery,10/4/21,#af2e9d0b,Ma's Meatballs,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",DoorDash,$13.00,-$5.20,$0.00,$1.01,,,$8.81,
Delivery,10/4/21,#6a953fdb,Mothership Pizza,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",DoorDash,$36.00,-$14.10,$0.00,$2.37,,,$24.27,
Delivery,10/4/21,#7f80a4ac,Fusilli Fusilli,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",DoorDash,$18.98,-$7.59,$0.00,$1.47,,,$12.86,
Delivery,10/4/21,#2f88a72e,Ma's Meatballs,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",DoorDash,$13.00,-$5.20,$0.00,$1.01,,,$8.81,
Delivery,10/4/21,#b72fa89e,Fusilli Fusilli,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",DoorDash,$12.99,-$5.20,$0.00,$1.01,,,$8.80,
Delivery,10/4/21,#48717,Philly Fresh Cheesesteaks,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",Uber Eats,$20.48,-$8.19,$0.00,$0.00,,,$12.29,
Delivery,10/4/21,#cb551501,Ma's Meatballs,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",DoorDash,$58.99,-$23.30,$0.00,$3.95,,,$39.64,
Delivery,10/4/21,#e987df4a,Fusilli Fusilli,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",DoorDash,$22.48,-$8.99,$0.00,$1.74,,,$15.23,
Delivery,10/4/21,#a02f3dd1,Brooklyn Calzones,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",DoorDash,$12.95,-$5.18,$0.00,$1.00,,,$8.77,
Delivery,10/4/21,#419016651821995,Just Wing It.,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",Grubhub,$21.98,-$8.79,$0.00,$1.70,,,$14.89,
Delivery,10/4/21,#c37fc303,Just Wing It.,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",DoorDash,$17.98,-$7.19,$0.00,$1.39,,,$12.18,
Delivery,10/4/21,#6cb65e0f,F*CKING GOOD PIZZA,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",DoorDash,$53.21,-$20.99,$0.00,$3.51,,,$35.74,
Delivery,10/4/21,#74999bd8,Brooklyn Calzones,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",DoorDash,$28.90,-$11.56,$0.00,$2.24,,,$19.58,
Delivery,10/4/21,#642d9757,Brooklyn Calzones,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",DoorDash,$19.95,-$7.98,$0.00,$1.55,,,$13.52,
Delivery,10/4/21,#090716644120955,Ma's Meatballs,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",Grubhub,$52.98,-$21.05,$0.00,$3.72,,,$35.65,
Delivery,10/3/21,#15d153d9,Fusilli Fusilli,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",DoorDash,$28.97,-$11.59,$0.00,$2.25,,,$19.63,
Delivery,10/3/21,#c00bc046,F*CKING GOOD PIZZA,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",DoorDash,$30.49,-$11.90,$0.00,$2.01,,,$20.60,
Delivery,10/3/21,#DC7B3,Philly Fresh Cheesesteaks,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",Uber Eats,$12.99,-$5.20,$0.00,$0.00,,,$7.79,
Delivery,10/3/21,#AD944,Philly Fresh Cheesesteaks,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",Uber Eats,$30.97,-$12.39,$0.00,$0.00,,,$18.58,
Delivery,10/3/21,#1F250,Mothership Pizza,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",Uber Eats,$21.00,-$8.40,$0.00,$0.00,,,$12.60,
Delivery,10/3/21,#61037,Fusilli Fusilli,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",Uber Eats,$18.98,-$7.59,$0.00,$0.00,,,$11.39,
Delivery,10/3/21,#E7CBA,F*CKING GOOD PIZZA,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",Uber Eats,$26.48,-$10.59,$0.00,$0.00,,,$15.89,
Delivery,10/3/21,#04166,Philly Fresh Cheesesteaks,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",Uber Eats,$12.99,-$5.20,$0.00,$0.00,,,$7.79,
Delivery,10/3/21,#EF951,Ma's Meatballs,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",Uber Eats,$36.99,-$14.80,$0.00,$0.00,,,$22.19,
Delivery,10/3/21,#179ef809,Brooklyn Calzones,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",DoorDash,$42.35,-$16.94,$0.00,$3.28,,,$28.69,
Delivery,10/3/21,#AFAC2,Brooklyn Calzones,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",Uber Eats,$33.40,-$13.36,$0.00,$0.00,,,$20.04,
Delivery,10/3/21,#791aefbd,Ma's Meatballs,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",DoorDash,$26.00,-$10.40,$0.00,$2.02,,,$17.62,
Delivery,10/3/21,#19E02,Brooklyn Calzones,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",Uber Eats,$15.45,-$6.18,$0.00,$0.00,,,$9.27,
Delivery,10/3/21,#8D0E5,F*CKING GOOD PIZZA,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",Uber Eats,$41.98,-$16.79,$0.00,$0.00,,,$25.19,
Delivery,10/3/21,#f4cb2790,Brooklyn Calzones,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",DoorDash,$41.85,-$16.74,$0.00,$3.24,,,$28.35,
Delivery,10/3/21,#09518393,Brooklyn Calzones,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",DoorDash,$33.90,-$13.26,$0.00,$2.23,,,$22.87,
Delivery,10/3/21,#ffa08ca7,Fusilli Fusilli,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",DoorDash,$28.48,-$11.39,$0.00,$2.21,,,$19.30,
