Transaction Type,Date,Order Number,Store,Location,Delivery Platform,Subtotal,Commission,Adjustments,Taxes,Tip,Other,You earned,Notes
Delivery,1/8/21,#3D201,F*CKING GOOD PIZZA,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",Uber Eats,$39.97,-$13.24,$0.00,$0.00,,,$26.73,
Delivery,1/8/21,#3AFCF,F*CKING GOOD PIZZA,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",Uber Eats,$49.97,-$16.74,$0.00,$0.64,,,$33.87,
Delivery,1/8/21,#b53f0b6d,Mothership Pizza,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",DoorDash,$20.00,-$8.00,$0.00,$1.55,,,$13.55,
Delivery,1/8/21,#95947147,The Hot Italian,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",DoorDash,$12.99,-$5.20,$0.00,$1.01,,,$8.80,
Delivery,1/8/21,#e1e56e54,Philly Fresh Cheesesteaks,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",DoorDash,$17.98,-$7.19,$0.00,$1.39,,,$12.18,
Delivery,1/8/21,#A92BB,Cheeky's Cheesesteaks,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",Uber Eats,$19.98,-$6.25,$0.00,$0.00,,,$13.73,
Delivery,1/8/21,#CE936,Philly Fresh Cheesesteaks,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",Uber Eats,$33.47,-$13.39,$0.00,$2.59,,,$22.67,
Delivery,1/8/21,#d8077502,F*CKING GOOD PIZZA,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",DoorDash,$50.47,-$20.19,$0.00,$3.91,,,$34.19,
Reimbursement,1/8/21,,Just Wing It.,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",Uber Eats,,,-$62.93,,,,-$62.93,UE Integration Error
Reimbursement,1/8/21,,Killer Wings,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",Uber Eats,,,-$59.82,,,,-$59.82,UE Integration Error
Reimbursement,1/8/21,,Brooklyn Calzones,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",Uber Eats,,,-$42.33,,,,-$42.33,UE Integration Error
Reimbursement,1/8/21,,The Hot Italian,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",Uber Eats,,,-$53.60,,,,-$53.60,UE Integration Error
Reimbursement,1/8/21,,Mothership Pizza,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",Uber Eats,,,-$82.39,,,,-$82.39,UE Integration Error
Reimbursement,1/8/21,,Philly Fresh Cheesesteaks,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",Uber Eats,,,-$220.61,,,,-$220.61,UE Integration Error
Reimbursement,1/8/21,,Cupid's Wings,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",Uber Eats,,,-$34.15,,,,-$34.15,UE Integration Error
Reimbursement,1/8/21,,Cheeky's Cheesesteaks,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",Uber Eats,,,-$130.65,,,,-$130.65,UE Integration Error
Reimbursement,1/8/21,,Ma's Meatballs,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",Uber Eats,,,-$52.06,,,,-$52.06,UE Integration Error
Reimbursement,1/8/21,,Pasta Pirozzi,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",Uber Eats,,,-$51.28,,,,-$51.28,UE Integration Error
Reimbursement,1/8/21,,F*CKING GOOD PIZZA,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",Uber Eats,,,-$250.09,,,,-$250.09,UE Integration Error
Payment,1/8/21,,F*CKING GOOD PIZZA,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",Uber Eats,,,,,,,-$287.44,Uber Eats direct payment debit
Payment,1/8/21,,Killer Wings,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",Uber Eats,,,,,,,-$66.72,Uber Eats direct payment debit
Payment,1/8/21,,Cheeky's Cheesesteaks,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",Uber Eats,,,,,,,-$61.67,Uber Eats direct payment debit
Payment,1/8/21,,Just Wing It.,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",Uber Eats,,,,,,,-$33.78,Uber Eats direct payment debit
Payment,1/8/21,,The Hot Italian,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",Uber Eats,,,,,,,-$32.63,Uber Eats direct payment debit
Payment,1/8/21,,Philly Fresh Cheesesteaks,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",Uber Eats,,,,,,,-$296.32,Uber Eats direct payment debit
Payment,1/8/21,,Mothership Pizza,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",Uber Eats,,,,,,,-$62.20,Uber Eats direct payment debit
Payment,1/8/21,,Brooklyn Calzones,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",Uber Eats,,,,,,,-$124.70,Uber Eats direct payment debit
Delivery,1/8/21,#a4c4696e,The Hot Italian,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",DoorDash,$12.99,-$5.20,$0.00,$1.01,,,$8.80,
Adjustment,1/8/21,#2DA48,F*CKING GOOD PIZZA,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",Uber Eats,$0.00,-$1.65,$0.00,-$1.16,,,$0.49,
Delivery,1/8/21,#2DA48,F*CKING GOOD PIZZA,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",Uber Eats,$17.99,-$7.20,$0.00,$1.16,,,$11.95,
Delivery,1/8/21,#109,Fusilli Fusilli,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",Postmates,$31.97,-$12.79,$0.00,$2.48,,,$21.66,
Delivery,1/8/21,#ab567efa,Pasta Pirozzi,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",DoorDash,$42.96,-$17.18,$0.00,$3.33,,,$29.11,
Delivery,1/8/21,#8a55c690,Brooklyn Calzones,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",DoorDash,$15.45,-$6.18,$0.00,$1.20,,,$10.47,
Delivery,1/8/21,#227,Brooklyn Calzones,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",Postmates (API),$13.95,-$5.58,$0.00,$1.09,,,$9.46,
Adjustment,1/8/21,#2987C,F*CKING GOOD PIZZA,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",Uber Eats,$0.00,-$2.59,$0.00,-$2.61,,,-$0.02,
Delivery,1/8/21,#2987C,F*CKING GOOD PIZZA,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",Uber Eats,$36.72,-$14.69,$0.00,$2.61,,,$24.64,
Delivery,1/8/21,#cbf4d303,Philly Fresh Cheesesteaks,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",DoorDash,$12.99,-$5.20,$0.00,$1.01,,,$8.80,
Adjustment,1/8/21,#1E6DC,Philly Fresh Cheesesteaks,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",Uber Eats,$0.00,$0.00,$0.00,$0.00,,,$0.00,
Delivery,1/8/21,#1E6DC,Philly Fresh Cheesesteaks,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",Uber Eats,$12.99,-$5.20,$0.00,$1.01,,,$8.80,
Delivery,1/8/21,#154,Killer Wings,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",Postmates (API),$22.93,-$9.17,$0.00,$1.78,,,$15.54,
Delivery,1/8/21,#151e2921,Brooklyn Calzones,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",DoorDash,$12.95,-$5.18,$0.00,$1.00,,,$8.77,
Delivery,1/8/21,#226,Philly Fresh Cheesesteaks,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",Postmates (API),$17.99,-$7.20,$0.00,$1.40,,,$12.19,
Adjustment,1/8/21,#4365C,Killer Wings,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",Uber Eats,$0.00,-$1.50,$0.00,-$0.93,,,$0.57,
Delivery,1/8/21,#4365C,Killer Wings,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",Uber Eats,$15.00,-$6.00,$0.00,$0.93,,,$9.93,
Delivery,1/8/21,#c0ca2191,Philly Fresh Cheesesteaks,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",DoorDash,$25.98,-$10.39,$0.00,$2.01,,,$17.60,
Delivery,1/8/21,#536a8d8a,Brooklyn Calzones,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",DoorDash,$27.90,-$11.16,$0.00,$2.16,,,$18.90,
Delivery,1/8/21,#8caa8298,Just Wing It.,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",DoorDash,$30.97,-$12.39,$0.00,$2.40,,,$20.98,
Delivery,1/8/21,#baeed589,Philly Fresh Cheesesteaks,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",DoorDash,$17.98,-$7.19,$0.00,$1.39,,,$12.18,
Delivery,1/7/21,#d9d0d036,Philly Fresh Cheesesteaks,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",DoorDash,$33.47,-$13.39,$0.00,$2.59,,,$22.67,
Delivery,1/7/21,#21e13066,F*CKING GOOD PIZZA,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",DoorDash,$22.24,-$8.89,$0.00,$1.72,,,$15.07,
Delivery,1/7/21,#571ff1ae,Killer Wings,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",DoorDash,$38.89,-$15.56,$0.00,$3.01,,,$26.34,
Delivery,1/7/21,#3c4a0027,Brooklyn Calzones,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",DoorDash,$15.95,-$6.38,$0.00,$1.24,,,$10.81,
Delivery,1/7/21,#493913959150902,Fusilli Fusilli,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",Grubhub,$12.99,-$5.04,$0.00,$0.62,,,$8.57,
Adjustment,1/7/21,#fe0fe8fa,Ma's Meatballs,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",DoorDash,$0.00,-$4.04,-$10.11,$0.00,,,-$6.07,
Delivery,1/7/21,#fe0fe8fa,Ma's Meatballs,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",DoorDash,$19.99,-$8.00,$0.00,$1.55,,,$13.54,
Adjustment,1/7/21,#A04BD,F*CKING GOOD PIZZA,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",Uber Eats,$0.00,-$2.19,$0.00,-$2.01,,,$0.18,
Delivery,1/7/21,#A04BD,F*CKING GOOD PIZZA,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",Uber Eats,$28.98,-$11.59,$0.00,$2.01,,,$19.40,
Delivery,1/7/21,#184,Ma's Meatballs,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",Postmates (API),$11.99,-$4.80,$0.00,$0.93,,,$8.12,
Delivery,1/7/21,#835013956562920,Philly Fresh Cheesesteaks,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",Grubhub,$12.99,-$5.20,$0.00,$1.01,,,$8.80,
Delivery,1/7/21,#273313956784838,Philly Fresh Cheesesteaks,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",Grubhub,$33.47,-$13.39,$0.00,$2.59,,,$22.67,
Delivery,1/7/21,#220,Just Wing It.,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",Postmates (API),$40.99,-$16.40,$0.00,$3.18,,,$27.77,
Delivery,1/7/21,#225,Philly Fresh Cheesesteaks,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",Postmates (API),$12.99,-$5.20,$0.00,$1.01,,,$8.80,
Adjustment,1/7/21,#4AC90,Philly Fresh Cheesesteaks,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",Uber Eats,-$2.50,-$1.00,$0.00,-$0.19,,,-$1.69,
Delivery,1/7/21,#4AC90,Philly Fresh Cheesesteaks,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",Uber Eats,$15.49,-$6.20,$0.00,$1.20,,,$10.49,
Adjustment,1/7/21,#2B5DB,The Hot Italian,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",Uber Eats,$0.00,-$0.90,$0.00,-$1.63,,,-$0.73,
Delivery,1/7/21,#2B5DB,The Hot Italian,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",Uber Eats,$23.98,-$9.59,$0.00,$1.63,,,$16.02,
Adjustment,1/7/21,#8CECC,F*CKING GOOD PIZZA,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",Uber Eats,$0.00,-$2.64,$0.00,-$2.71,,,-$0.07,
Delivery,1/7/21,#8CECC,F*CKING GOOD PIZZA,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",Uber Eats,$37.98,-$15.19,$0.00,$2.71,,,$25.50,
Adjustment,1/7/21,#12FD2,Brooklyn Calzones,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",Uber Eats,$0.00,-$0.90,$0.00,-$0.95,,,-$0.05,
Delivery,1/7/21,#12FD2,Brooklyn Calzones,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",Uber Eats,$15.20,-$6.08,$0.00,$0.95,,,$10.07,
Delivery,1/7/21,#224,Philly Fresh Cheesesteaks,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",Postmates (API),$17.98,-$7.19,$0.00,$1.40,,,$12.19,
Adjustment,1/7/21,#7AC6C,Philly Fresh Cheesesteaks,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",Uber Eats,$0.00,-$0.90,$0.00,-$1.16,,,-$0.26,
Delivery,1/7/21,#7AC6C,Philly Fresh Cheesesteaks,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",Uber Eats,$17.98,-$7.19,$0.00,$1.16,,,$11.95,
Delivery,1/7/21,#44a7f56f,Fusilli Fusilli,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",DoorDash,$39.97,-$15.99,$0.00,$3.10,,,$27.08,
Delivery,1/7/21,#46d4c8ca,Killer Wings,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",DoorDash,$15.00,-$6.00,$0.00,$1.16,,,$10.16,
Delivery,1/7/21,#366ce7a9,Philly Fresh Cheesesteaks,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",DoorDash,$17.98,-$7.19,$0.00,$1.39,,,$12.18,
Adjustment,1/7/21,#6A46A,Philly Fresh Cheesesteaks,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",Uber Eats,$0.00,-$0.90,$0.00,-$1.16,,,-$0.26,
Delivery,1/7/21,#6A46A,Philly Fresh Cheesesteaks,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",Uber Eats,$17.98,-$7.19,$0.00,$1.16,,,$11.95,
Delivery,1/7/21,#060013944609782,Mothership Pizza,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",Grubhub,$28.99,-$11.60,$0.00,$2.25,,,$19.64,
Delivery,1/7/21,#153,Killer Wings,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",Postmates (API),$20.99,-$8.40,$0.00,$1.63,,,$14.22,
Adjustment,1/7/21,#072E9,F*CKING GOOD PIZZA,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",Uber Eats,$0.00,-$1.14,$0.00,$0.00,,,$1.14,
Delivery,1/7/21,#072E9,F*CKING GOOD PIZZA,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",Uber Eats,$22.98,-$9.19,$0.00,$1.78,,,$15.57,
Delivery,1/7/21,#185fe743,The Hot Italian,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",DoorDash,$19.98,-$7.99,$0.00,$1.55,,,$13.54,
Delivery,1/7/21,#b852b5b6,Philly Fresh Cheesesteaks,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",DoorDash,$20.48,-$8.19,$0.00,$1.59,,,$13.88,
Delivery,1/7/21,#2789ac0b,Just Wing It.,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",DoorDash,$16.98,-$6.79,$0.00,$1.32,,,$11.51,
Delivery,1/7/21,#410e98e0,Philly Fresh Cheesesteaks,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",DoorDash,$126.40,-$50.56,$0.00,$9.80,,,$85.64,
Adjustment,1/7/21,#A8954,Philly Fresh Cheesesteaks,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",Uber Eats,$0.00,-$0.90,$0.00,-$0.97,,,-$0.07,
Delivery,1/7/21,#A8954,Philly Fresh Cheesesteaks,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",Uber Eats,$15.49,-$6.20,$0.00,$0.97,,,$10.26,
Adjustment,1/7/21,#5B0CE,Philly Fresh Cheesesteaks,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",Uber Eats,$0.00,-$0.90,$0.00,-$1.35,,,-$0.45,
Delivery,1/7/21,#5B0CE,Philly Fresh Cheesesteaks,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",Uber Eats,$20.48,-$8.19,$0.00,$1.35,,,$13.64,
Delivery,1/6/21,#c78628b6,Mothership Pizza,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",DoorDash,$21.00,-$8.40,$0.00,$1.63,,,$14.23,
Delivery,1/6/21,#d221d95e,Brooklyn Calzones,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",DoorDash,$26.90,-$10.76,$0.00,$2.08,,,$18.22,
Delivery,1/6/21,#6246dac3,Philly Fresh Cheesesteaks,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",DoorDash,$12.99,-$5.20,$0.00,$1.01,,,$8.80,
Delivery,1/6/21,#059313942234679,Philly Fresh Cheesesteaks,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",Grubhub,$30.97,-$12.39,$0.00,$2.40,,,$20.98,
Delivery,1/6/21,#108,Fusilli Fusilli,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",Postmates,$23.98,-$9.59,$0.00,$1.86,,,$16.25,
Delivery,1/6/21,#183,Ma's Meatballs,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",Postmates (API),$22.49,-$9.00,$0.00,$1.75,,,$15.24,
Delivery,1/6/21,#170bd362,Philly Fresh Cheesesteaks,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",DoorDash,$25.98,-$10.39,$0.00,$2.01,,,$17.60,
Delivery,1/6/21,#6390af1e,Just Wing It.,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",DoorDash,$22.48,-$8.99,$0.00,$1.74,,,$15.23,
Delivery,1/6/21,#946750f6,F*CKING GOOD PIZZA,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",DoorDash,$11.99,-$4.80,$0.00,$0.93,,,$8.12,
Delivery,1/6/21,#9912065a,Brooklyn Calzones,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",DoorDash,$25.90,-$10.36,$0.00,$2.01,,,$17.55,
Adjustment,1/6/21,#79421,Philly Fresh Cheesesteaks,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",Uber Eats,$0.00,-$0.90,$0.00,-$1.16,,,-$0.26,
Delivery,1/6/21,#79421,Philly Fresh Cheesesteaks,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",Uber Eats,$17.98,-$7.19,$0.00,$1.16,,,$11.95,
Delivery,1/6/21,#ddfe0420,Fusilli Fusilli,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",DoorDash,$12.99,-$5.20,$0.00,$1.01,,,$8.80,
Delivery,1/6/21,#8946e6ae,Fusilli Fusilli,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",DoorDash,$22.98,-$9.19,$0.00,$1.78,,,$15.57,
Adjustment,1/6/21,#31582,Philly Fresh Cheesesteaks,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",Uber Eats,$0.00,-$0.90,$0.00,-$1.16,,,-$0.26,
Delivery,1/6/21,#31582,Philly Fresh Cheesesteaks,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",Uber Eats,$17.98,-$7.19,$0.00,$1.16,,,$11.95,
Delivery,1/6/21,#a19be063,Ma's Meatballs,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",DoorDash,$19.99,-$8.00,$0.00,$1.55,,,$13.54,
Delivery,1/6/21,#9be240f1,Mothership Pizza,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",DoorDash,$33.49,-$13.40,$0.00,$2.60,,,$22.69,
Adjustment,1/6/21,#E262B,Brooklyn Calzones,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",Uber Eats,$0.00,-$0.90,$0.00,-$2.47,,,-$1.57,
Delivery,1/6/21,#E262B,Brooklyn Calzones,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",Uber Eats,$34.90,-$13.96,$0.00,$2.47,,,$23.41,
Delivery,1/6/21,#107,Fusilli Fusilli,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",Postmates,$22.98,-$9.19,$0.00,$1.78,,,$15.57,
Delivery,1/6/21,#59ce73e4,Ma's Meatballs,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",DoorDash,$13.00,-$5.20,$0.00,$1.01,,,$8.81,
Adjustment,1/6/21,#028D1,F*CKING GOOD PIZZA,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",Uber Eats,$0.00,-$2.19,$0.00,-$2.01,,,$0.18,
Delivery,1/6/21,#028D1,F*CKING GOOD PIZZA,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",Uber Eats,$28.98,-$11.59,$0.00,$2.01,,,$19.40,
Adjustment,1/6/21,#A39A8,Philly Fresh Cheesesteaks,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",Uber Eats,$0.00,-$0.90,$0.00,-$3.00,,,-$2.10,
Delivery,1/6/21,#A39A8,Philly Fresh Cheesesteaks,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",Uber Eats,$46.46,-$18.58,$0.00,$3.37,,,$31.25,
Delivery,1/6/21,#1d569329,Philly Fresh Cheesesteaks,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",DoorDash,$25.98,-$10.39,$0.00,$2.01,,,$17.60,
Delivery,1/6/21,#223,Philly Fresh Cheesesteaks,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",Postmates (API),$12.99,-$5.20,$0.00,$1.01,,,$8.80,
Delivery,1/6/21,#0e8500db,The Hot Italian,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",DoorDash,$28.98,-$11.59,$0.00,$2.25,,,$19.64,
Delivery,1/6/21,#020713930068720,Killer Wings,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",Grubhub,$34.99,-$13.85,$0.00,$2.32,,,$23.46,
Delivery,1/6/21,#222,Philly Fresh Cheesesteaks,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",Postmates (API),$17.98,-$7.19,$0.00,$1.40,,,$12.19,
Delivery,1/6/21,#97b0c94b,Mothership Pizza,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",DoorDash,$20.00,-$8.00,$0.00,$1.55,,,$13.55,
Adjustment,1/6/21,#8C3A2,Philly Fresh Cheesesteaks,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",Uber Eats,$0.00,-$0.90,$0.00,-$1.16,,,-$0.26,
Delivery,1/6/21,#8C3A2,Philly Fresh Cheesesteaks,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",Uber Eats,$17.98,-$7.19,$0.00,$1.16,,,$11.95,
Delivery,1/6/21,#c2234dfb,The Hot Italian,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",DoorDash,$23.98,-$9.59,$0.00,$1.86,,,$16.25,
Delivery,1/6/21,#20c399e2,Philly Fresh Cheesesteaks,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",DoorDash,$25.98,-$10.39,$0.00,$2.01,,,$17.60,
Adjustment,1/6/21,#57008,Philly Fresh Cheesesteaks,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",Uber Eats,$0.00,-$0.90,$0.00,-$3.00,,,-$2.10,
Delivery,1/6/21,#57008,Philly Fresh Cheesesteaks,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",Uber Eats,$53.94,-$21.58,$0.00,$3.95,,,$36.31,
Delivery,1/5/21,#219,Just Wing It.,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",Postmates (API),$19.49,-$7.80,$0.00,$1.52,,,$13.21,
Delivery,1/5/21,#8b104b95,Philly Fresh Cheesesteaks,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",DoorDash,$30.97,-$12.39,$0.00,$2.40,,,$20.98,
Adjustment,1/5/21,#27AA4,F*CKING GOOD PIZZA,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",Uber Eats,$0.00,-$3.21,$0.00,-$3.00,,,$0.21,
Delivery,1/5/21,#27AA4,F*CKING GOOD PIZZA,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",Uber Eats,$49.22,-$19.69,$0.00,$3.58,,,$33.11,
Adjustment,1/5/21,#9FAED,Killer Wings,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",Uber Eats,$0.00,-$1.75,$0.00,-$1.32,,,$0.43,
Delivery,1/5/21,#9FAED,Killer Wings,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",Uber Eats,$19.99,-$8.00,$0.00,$1.32,,,$13.31,
Adjustment,1/5/21,#4F12E,Mothership Pizza,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",Uber Eats,$0.00,-$0.90,$0.00,-$1.32,,,-$0.42,
Delivery,1/5/21,#4F12E,Mothership Pizza,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",Uber Eats,$20.00,-$8.00,$0.00,$1.32,,,$13.32,
Delivery,1/5/21,#106,Fusilli Fusilli,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",Postmates,$25.98,-$10.39,$0.00,$2.01,,,$17.60,
Delivery,1/5/21,#6191db2b,Brooklyn Calzones,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",DoorDash,$28.90,-$11.56,$0.00,$2.24,,,$19.58,
Delivery,1/5/21,#191,F*CKING GOOD PIZZA,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",Postmates (API),$23.49,-$9.40,$0.00,$1.83,,,$15.92,
Adjustment,1/5/21,#5A78C,Philly Fresh Cheesesteaks,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",Uber Eats,$0.00,-$0.90,$0.00,-$2.79,,,-$1.89,
Delivery,1/5/21,#5A78C,Philly Fresh Cheesesteaks,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",Uber Eats,$38.97,-$15.59,$0.00,$2.79,,,$26.17,
Delivery,1/5/21,#d3cd98d6,Philly Fresh Cheesesteaks,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",DoorDash,$12.99,-$5.20,$0.00,$1.01,,,$8.80,
Delivery,1/5/21,#14579e40,Philly Fresh Cheesesteaks,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",DoorDash,$25.98,-$10.39,$0.00,$2.01,,,$17.60,
Delivery,1/5/21,#5bd8f25d,Just Wing It.,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",DoorDash,$16.98,-$6.79,$0.00,$1.32,,,$11.51,
Delivery,1/5/21,#182,Ma's Meatballs,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",Postmates (API),$11.99,-$4.80,$0.00,$0.93,,,$8.12,
