Type,Date,Order Number,Store,Location,Delivery Platform,Subtotal,Commission,Discounts,Adjustments,Marketplace Facilitator Tax,Total Tax Charged to Customer,Tax Passed through to Operator,Tip,Restaurant Fulfilled Delivery Fee,Other,You earned,Notes
Delivery,2022-01-01,#E2BFE,Ma's Meatballs,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",Uber Eats,$19.99,-$5.00,-$3.00,$0.00,-$1.32,$1.32,$0.00,,$0.00,,$11.99,
Delivery,2022-01-01,#5A494,Ma's Meatballs,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",Uber Eats,$21.00,-$5.40,-$3.00,$0.00,-$1.40,$1.40,$0.00,,$0.00,,$12.60,
Delivery,2022-01-01,#371217532650023,Philly Fresh Cheesesteaks,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",Grubhub,$15.49,-$6.19,$0.00,$0.00,$0.00,$1.20,$1.20,,$0.00,,$10.50,
Delivery,2022-01-01,#caff73f3,Brooklyn Calzones,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",DoorDash,$13.95,-$5.58,$0.00,$0.00,$0.00,$1.08,$1.08,,$0.00,,$9.45,
Delivery,2022-01-01,#347817530218082,Philly Fresh Cheesesteaks,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",Grubhub,$79.92,-$28.88,-$3.00,$0.00,$0.00,$5.96,$5.96,,$0.00,,$54.00,
Delivery,2022-01-01,#349217538622428,Pasta Pirozzi,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",Grubhub,$30.98,-$7.24,-$5.00,$0.00,$0.00,$2.01,$2.01,,$0.00,,$20.75,
Delivery,2022-01-01,#5B98F,Killer Wings,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",Uber Eats,$21.44,-$5.58,-$3.00,$0.00,-$1.43,$1.43,$0.00,,$0.00,,$12.86,
Delivery,2022-01-01,#20723,Brooklyn Calzones,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",Uber Eats,$29.90,-$9.96,-$2.00,$0.00,-$2.16,$2.16,$0.00,,$0.00,,$17.94,
Delivery,2022-01-01,#b7bb0c2c,Brooklyn Calzones,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",DoorDash,$27.90,-$7.17,-$3.99,$0.00,$0.00,$2.16,$2.16,,$0.00,,$18.90,
Delivery,2022-01-01,#9bd1ffe3,Mothership Pizza,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",DoorDash,$55.00,-$22.00,$0.00,$0.00,$0.00,$4.26,$4.26,,$0.00,,$37.26,
Delivery,2022-01-01,#b0f2db58,F*CKING GOOD PIZZA,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",DoorDash,$35.98,-$8.69,-$5.40,$0.00,$0.00,$2.37,$2.37,,$0.00,,$24.26,
Delivery,2022-01-01,#86646550,Fusilli Fusilli,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",DoorDash,$12.99,-$5.20,$0.00,$0.00,$0.00,$1.01,$1.01,,$0.00,,$8.80,
Delivery,2022-01-01,#0AD3D,Cupid's Wings,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",Uber Eats,$69.90,-$27.96,$0.00,$0.00,-$5.42,$5.42,$0.00,,$0.00,,$41.94,
Delivery,2022-01-01,#4d57b378,Just Wing It.,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",DoorDash,$23.98,-$9.59,$0.00,$0.00,$0.00,$1.86,$1.86,,$0.00,,$16.25,
Delivery,2022-01-01,#658517546352515,Brooklyn Calzones,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",Grubhub,$28.90,-$6.42,-$5.00,$0.00,$0.00,$1.85,$1.85,,$0.00,,$19.33,
Delivery,2022-01-01,#850117547090494,Ma's Meatballs,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",Grubhub,$27.99,-$6.05,-$5.00,$0.00,$0.00,$1.78,$1.78,,$0.00,,$18.72,
Delivery,2022-01-01,#193417548557901,Ma's Meatballs,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",Grubhub,$60.97,-$19.24,-$5.00,$0.00,$0.00,$4.34,$4.34,,$0.00,,$41.07,
Delivery,2022-01-01,#0837A,Cupid's Wings,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",Uber Eats,$19.95,-$7.98,$0.00,$0.00,-$1.55,$1.55,$0.00,,$0.00,,$11.97,
Delivery,2022-01-01,#80a0a6b9,F*CKING GOOD PIZZA,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",DoorDash,$26.49,-$10.60,$0.00,$0.00,$0.00,$2.05,$2.05,,$0.00,,$17.94,
Delivery,2022-01-01,#A21A6,Pasta Pirozzi,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",Uber Eats,$36.97,-$11.79,-$3.00,$0.00,-$2.63,$2.63,$0.00,,$0.00,,$22.18,
Delivery,2022-01-01,#3DFDB,Ma's Meatballs,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",Uber Eats,$13.00,-$5.20,$0.00,$0.00,-$1.01,$1.01,$0.00,,$0.00,,$7.80,
Delivery,2022-01-01,#F2FE8,Mothership Pizza,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",Uber Eats,$23.00,-$9.20,$0.00,$0.00,-$1.78,$1.78,$0.00,,$0.00,,$13.80,
Delivery,2022-01-01,#539235e9,Cupid's Wings,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",DoorDash,$62.85,-$16.85,-$8.00,$0.00,$0.00,$4.25,$4.25,,$0.00,,$42.26,
Delivery,2022-01-02,#34f4b97d,Brooklyn Calzones,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",DoorDash,$13.95,-$5.58,$0.00,$0.00,$0.00,$1.08,$1.08,,$0.00,,$9.45,
Delivery,2022-01-02,#097317512709958,Killer Wings,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",Grubhub,$36.98,-$14.79,$0.00,$0.00,$0.00,$2.87,$2.87,,$0.00,,$25.06,
Delivery,2022-01-02,#6EB4E,Philly Fresh Cheesesteaks,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",Uber Eats,$25.98,-$7.39,-$3.00,$0.00,-$1.78,$1.78,$0.00,,$0.00,,$15.59,
Delivery,2022-01-02,#4A998,F*CKING GOOD PIZZA,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",Uber Eats,$26.48,-$8.59,-$2.00,$0.00,-$1.90,$1.90,$0.00,,$0.00,,$15.89,
Delivery,2022-01-02,#744E8,Philly Fresh Cheesesteaks,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",Uber Eats,$15.49,-$3.20,-$3.00,$0.00,-$0.97,$0.97,$0.00,,$0.00,,$9.29,
Delivery,2022-01-02,#702cee79,Philly Fresh Cheesesteaks,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",DoorDash,$35.96,-$8.69,-$5.39,$0.00,$0.00,$2.37,$2.37,,$0.00,,$24.25,
Delivery,2022-01-02,#8038ef40,Brooklyn Calzones,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",DoorDash,$15.45,-$6.18,$0.00,$0.00,$0.00,$1.20,$1.20,,$0.00,,$10.47,
Delivery,2022-01-02,#93a13ff9,Mothership Pizza,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",DoorDash,$36.00,-$14.40,$0.00,$0.00,$0.00,$2.79,$2.79,,$0.00,,$24.39,
Delivery,2022-01-02,#d23c1249,Brooklyn Calzones,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",DoorDash,$28.90,-$11.56,$0.00,$0.00,$0.00,$2.24,$2.24,,$0.00,,$19.58,
Delivery,2022-01-02,#439FC,Fusilli Fusilli,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",Uber Eats,$15.49,-$4.19,-$2.00,$0.00,-$1.05,$1.05,$0.00,,$0.00,,$9.30,
Delivery,2022-01-02,#55120,Brooklyn Calzones,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",Uber Eats,$25.90,-$10.36,$0.00,$0.00,-$2.01,$2.01,$0.00,,$0.00,,$15.54,
Delivery,2022-01-02,#6A672,Mothership Pizza,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",Uber Eats,$18.00,-$4.20,-$3.00,$0.00,-$1.16,$1.16,$0.00,,$0.00,,$10.80,
Delivery,2022-01-02,#BB7B3,Ma's Meatballs,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",Uber Eats,$15.50,-$3.20,-$3.00,$0.00,-$0.97,$0.97,$0.00,,$0.00,,$9.30,
Delivery,2022-01-02,#f7301c89,F*CKING GOOD PIZZA,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",DoorDash,$76.96,-$22.49,-$8.00,$0.00,$0.00,$5.34,$5.34,,$0.00,,$51.81,
Delivery,2022-01-02,#4e56fb74,Ma's Meatballs,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",DoorDash,$13.00,-$5.20,$0.00,$0.00,$0.00,$1.01,$1.01,,$0.00,,$8.81,
Delivery,2022-01-02,#7E004,Fusilli Fusilli,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",Uber Eats,$25.48,-$8.19,-$2.00,$0.00,-$1.82,$1.82,$0.00,,$0.00,,$15.29,
Delivery,2022-01-02,#fbe35f7e,Just Wing It.,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",DoorDash,$12.99,-$5.20,$0.00,$0.00,$0.00,$1.01,$1.01,,$0.00,,$8.80,
Delivery,2022-01-02,#9AF69,The Hot Italian,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",Uber Eats,$38.97,-$15.59,$0.00,$0.00,-$3.02,$3.02,$0.00,,$0.00,,$23.38,
Delivery,2022-01-02,#b1a2940a,Fusilli Fusilli,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",DoorDash,$25.98,-$10.39,$0.00,$0.00,$0.00,$2.01,$2.01,,$0.00,,$17.60,
Delivery,2022-01-02,#72175,Mothership Pizza,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",Uber Eats,$38.00,-$15.20,$0.00,$0.00,-$2.95,$2.95,$0.00,,$0.00,,$22.80,
Delivery,2022-01-02,#B61D5,Ma's Meatballs,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",Uber Eats,$26.00,-$10.40,$0.00,$0.00,-$2.02,$2.02,$0.00,,$0.00,,$15.60,
Delivery,2022-01-02,#e794f39b,Brooklyn Calzones,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",DoorDash,$28.90,-$11.56,$0.00,$0.00,$0.00,$2.24,$2.24,,$0.00,,$19.58,
Delivery,2022-01-02,#f9551394,The Hot Italian,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",DoorDash,$29.97,-$8.00,-$3.99,$0.00,$0.00,$2.32,$2.32,,$0.00,,$20.30,
Delivery,2022-01-03,#F3B24,Philly Fresh Cheesesteaks,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",Uber Eats,$12.99,-$5.20,$0.00,$0.00,-$1.01,$1.01,$0.00,,$0.00,,$7.79,
Delivery,2022-01-03,#149FC,Ma's Meatballs,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",Uber Eats,$22.49,-$6.00,-$3.00,$0.00,-$1.51,$1.51,$0.00,,$0.00,,$13.49,
Delivery,2022-01-03,#5DE39,Killer Wings,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",Uber Eats,$19.99,-$8.00,$0.00,$0.00,-$1.55,$1.55,$0.00,,$0.00,,$11.99,
Delivery,2022-01-03,#4AA40,Fusilli Fusilli,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",Uber Eats,$21.98,-$6.79,-$2.00,$0.00,-$1.55,$1.55,$0.00,,$0.00,,$13.19,
Delivery,2022-01-03,#C590A,Ma's Meatballs,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",Uber Eats,$22.98,-$6.19,-$3.00,$0.00,-$1.55,$1.55,$0.00,,$0.00,,$13.79,
Delivery,2022-01-03,#A80FC,Brooklyn Calzones,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",Uber Eats,$30.90,-$12.36,$0.00,$0.00,-$2.39,$2.39,$0.00,,$0.00,,$18.54,
Delivery,2022-01-03,#e888bdf7,Brooklyn Calzones,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",DoorDash,$25.90,-$10.36,$0.00,$0.00,$0.00,$2.01,$2.01,,$0.00,,$17.55,
Delivery,2022-01-03,#059BD,Ma's Meatballs,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",Uber Eats,$13.00,-$5.20,$0.00,$0.00,-$1.01,$1.01,$0.00,,$0.00,,$7.80,
Delivery,2022-01-03,#16d04669,Just Wing It.,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",DoorDash,$21.98,-$8.79,$0.00,$0.00,$0.00,$1.70,$1.70,,$0.00,,$14.89,
Delivery,2022-01-03,#754ccd4b,Cheeky's Cheesesteaks,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",DoorDash,$23.98,-$9.59,$0.00,$0.00,$0.00,$1.86,$1.86,,$0.00,,$16.25,
Delivery,2022-01-03,#1a1b20ba,Ma's Meatballs,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",DoorDash,$24.99,-$10.00,$0.00,$0.00,$0.00,$1.94,$1.94,,$0.00,,$16.93,
Delivery,2022-01-03,#e898d16b,Philly Fresh Cheesesteaks,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",DoorDash,$12.99,-$5.20,$0.00,$0.00,$0.00,$1.01,$1.01,,$0.00,,$8.80,
Delivery,2022-01-03,#5f67146e,F*CKING GOOD PIZZA,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",DoorDash,$31.98,-$7.69,-$4.80,$0.00,$0.00,$2.11,$2.11,,$0.00,,$21.60,
Delivery,2022-01-03,#F0783,Brooklyn Calzones,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",Uber Eats,$28.90,-$11.56,$0.00,$0.00,-$2.24,$2.24,$0.00,,$0.00,,$17.34,
Delivery,2022-01-03,#b8b81b23,F*CKING GOOD PIZZA,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",DoorDash,$17.49,-$7.00,$0.00,$0.00,$0.00,$1.36,$1.36,,$0.00,,$11.85,
Delivery,2022-01-03,#04ee2cb6,Brooklyn Calzones,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",DoorDash,$15.95,-$6.38,$0.00,$0.00,$0.00,$1.24,$1.24,,$0.00,,$10.81,
Delivery,2022-01-04,#222BC,Ma's Meatballs,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",Uber Eats,$19.99,-$5.00,-$3.00,$0.00,-$1.32,$1.32,$0.00,,$0.00,,$11.99,
Delivery,2022-01-04,#dada59ae,Fusilli Fusilli,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",DoorDash,$19.98,-$7.99,$0.00,$0.00,$0.00,$1.55,$1.55,,$0.00,,$13.54,
Delivery,2022-01-04,#A2CB2,Ma's Meatballs,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",Uber Eats,$15.50,-$6.20,$0.00,$0.00,-$0.97,$0.97,$0.00,,$0.00,,$9.30,
Delivery,2022-01-04,#d1b9ae8e,Fusilli Fusilli,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",DoorDash,$25.98,-$10.39,$0.00,$0.00,$0.00,$2.01,$2.01,,$0.00,,$17.60,
Delivery,2022-01-04,#690c01e7,Philly Fresh Cheesesteaks,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",DoorDash,$48.95,-$11.94,-$7.34,$0.00,$0.00,$3.07,$3.07,,$0.00,,$32.74,
Delivery,2022-01-04,#D4023,Brooklyn Calzones,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",Uber Eats,$26.90,-$10.76,$0.00,$0.00,-$2.08,$2.08,$0.00,,$0.00,,$16.14,
Delivery,2022-01-04,#09DC4,The Hot Italian,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",Uber Eats,$12.99,-$5.20,$0.00,$0.00,-$1.01,$1.01,$0.00,,$0.00,,$7.79,
Delivery,2022-01-04,#347817570229602,Cupid's Wings,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",Grubhub,$15.95,-$1.23,-$5.00,$0.00,$0.00,$0.85,$0.85,,$0.00,,$10.57,
Delivery,2022-01-04,#6649b01a,Brooklyn Calzones,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",DoorDash,$15.95,-$6.38,$0.00,$0.00,$0.00,$1.24,$1.24,,$0.00,,$10.81,
Delivery,2022-01-04,#41CAF,The Hot Italian,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",Uber Eats,$12.99,-$5.20,$0.00,$0.00,-$1.01,$1.01,$0.00,,$0.00,,$7.79,
Delivery,2022-01-04,#3f2c68c3,Cheeky's Cheesesteaks,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",DoorDash,$21.48,-$3.29,-$5.00,$0.00,$0.00,$1.12,$1.12,,$0.00,,$14.31,
Delivery,2022-01-04,#bfc3274f,Brooklyn Calzones,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",DoorDash,$28.90,-$11.56,$0.00,$0.00,$0.00,$2.24,$2.24,,$0.00,,$19.58,
Delivery,2022-01-04,#69820532,Ma's Meatballs,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",DoorDash,$29.00,-$11.60,$0.00,$0.00,$0.00,$2.25,$2.25,,$0.00,,$19.65,
Delivery,2022-01-05,#a2deb1ab,The Hot Italian,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",DoorDash,$25.98,-$10.39,$0.00,$0.00,$0.00,$2.01,$2.01,,$0.00,,$17.60,
Delivery,2022-01-05,#5768c8a8,F*CKING GOOD PIZZA,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",DoorDash,$15.99,-$6.40,$0.00,$0.00,$0.00,$1.24,$1.24,,$0.00,,$10.83,
Delivery,2022-01-05,#65560,Philly Fresh Cheesesteaks,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",Uber Eats,$22.98,-$6.19,-$3.00,$0.00,-$1.55,$1.55,$0.00,,$0.00,,$13.79,
Delivery,2022-01-05,#ED70D,Philly Fresh Cheesesteaks,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",Uber Eats,$17.98,-$4.19,-$3.00,$0.00,-$1.16,$1.16,$0.00,,$0.00,,$10.79,
Delivery,2022-01-05,#5c983b7b,Mothership Pizza,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",DoorDash,$16.00,-$6.40,$0.00,$0.00,$0.00,$1.24,$1.24,,$0.00,,$10.84,
Delivery,2022-01-05,#cc0a134b,Fusilli Fusilli,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",DoorDash,$9.99,-$4.00,$0.00,$0.00,$0.00,$0.77,$0.77,,$0.00,,$6.76,
Delivery,2022-01-05,#2d4d22f6,Fusilli Fusilli,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",DoorDash,$19.98,-$7.99,$0.00,$0.00,$0.00,$1.55,$1.55,,$0.00,,$13.54,
Delivery,2022-01-05,#eaf7a1e1,F*CKING GOOD PIZZA,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",DoorDash,$50.23,-$12.26,-$7.53,$0.00,$0.00,$3.31,$3.31,,$0.00,,$33.75,
Delivery,2022-01-05,#96D2C,Killer Wings,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",Uber Eats,$25.99,-$10.40,$0.00,$0.00,-$2.01,$2.01,$0.00,,$0.00,,$15.59,
Delivery,2022-01-05,#E3269,Ma's Meatballs,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",Uber Eats,$35.98,-$14.39,$0.00,$0.00,-$2.79,$2.79,$0.00,,$0.00,,$21.59,
Delivery,2022-01-05,#3343fc24,Brooklyn Calzones,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",DoorDash,$12.95,-$5.18,$0.00,$0.00,$0.00,$1.00,$1.00,,$0.00,,$8.77,
Delivery,2022-01-05,#150d1693,Ma's Meatballs,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",DoorDash,$13.00,-$5.20,$0.00,$0.00,$0.00,$1.01,$1.01,,$0.00,,$8.81,
Delivery,2022-01-05,#3aa574c2,Brooklyn Calzones,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",DoorDash,$13.95,-$5.58,$0.00,$0.00,$0.00,$1.08,$1.08,,$0.00,,$9.45,
Delivery,2022-01-05,#580777a9,Fusilli Fusilli,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",DoorDash,$18.98,-$7.59,$0.00,$0.00,$0.00,$1.47,$1.47,,$0.00,,$12.86,
Delivery,2022-01-05,#a5605ae4,F*CKING GOOD PIZZA,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",DoorDash,$23.74,-$9.49,$0.00,$0.00,$0.00,$1.84,$1.84,,$0.00,,$16.09,
Delivery,2022-01-05,#E5250,The Hot Italian,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",Uber Eats,$12.99,-$5.20,$0.00,$0.00,-$1.01,$1.01,$0.00,,$0.00,,$7.79,
Delivery,2022-01-05,#d613af43,Brooklyn Calzones,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",DoorDash,$12.95,-$5.18,$0.00,$0.00,$0.00,$1.00,$1.00,,$0.00,,$8.77,
Delivery,2022-01-05,#097317582701133,Brooklyn Calzones,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",Grubhub,$30.90,-$7.21,-$5.00,$0.00,$0.00,$2.01,$2.01,,$0.00,,$20.70,
Delivery,2022-01-05,#dacfe766,Pasta Pirozzi,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",DoorDash,$50.46,-$20.18,$0.00,$0.00,$0.00,$3.91,$3.91,,$0.00,,$34.19,
Delivery,2022-01-05,#41bd3a26,Ma's Meatballs,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",DoorDash,$19.99,-$8.00,$0.00,$0.00,$0.00,$1.55,$1.55,,$0.00,,$13.54,
Delivery,2022-01-05,#cd454401,Fusilli Fusilli,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",DoorDash,$35.97,-$3.96,-$6.39,-$10.10,$0.00,$2.37,$2.37,,$0.00,,$17.89,
Delivery,2022-01-05,#cd8f387d,Brooklyn Calzones,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",DoorDash,$29.90,-$8.66,-$3.00,$0.00,$0.00,$2.08,$2.08,,$0.00,,$20.32,
Delivery,2022-01-05,#b06b78d5,F*CKING GOOD PIZZA,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",DoorDash,$26.49,-$10.60,$0.00,$0.00,$0.00,$2.05,$2.05,,$0.00,,$17.94,
Delivery,2022-01-05,#f15bad03,Philly Fresh Cheesesteaks,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",DoorDash,$51.96,-$20.78,$0.00,$0.00,$0.00,$4.03,$4.03,,$0.00,,$35.21,
Delivery,2022-01-05,#5a7ec2c9,Ma's Meatballs,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",DoorDash,$33.48,-$8.07,-$5.02,$0.00,$0.00,$2.21,$2.21,,$0.00,,$22.60,
Delivery,2022-01-06,#9e94462a,Ma's Meatballs,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",DoorDash,$35.98,-$8.69,-$5.40,$0.00,$0.00,$2.21,$2.21,,$0.00,,$24.10,
Delivery,2022-01-06,#19d6b9a3,Mothership Pizza,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",DoorDash,$30.99,-$12.40,$0.00,$0.00,$0.00,$2.40,$2.40,,$0.00,,$20.99,
Delivery,2022-01-06,#BEBE1,Brooklyn Calzones,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",Uber Eats,$15.95,-$6.38,$0.00,$0.00,-$1.24,$1.24,$0.00,,$0.00,,$9.57,
Delivery,2022-01-06,#6cb09cd5,Brooklyn Calzones,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",DoorDash,$15.45,-$6.18,$0.00,$0.00,$0.00,$1.20,$1.20,,$0.00,,$10.47,
Delivery,2022-01-06,#6AE9E,Philly Fresh Cheesesteaks,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",Uber Eats,$12.99,-$5.20,$0.00,$0.00,-$1.01,$1.01,$0.00,,$0.00,,$7.79,
Delivery,2022-01-06,#bfed8d84,Fusilli Fusilli,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",DoorDash,$18.98,-$7.59,$0.00,$0.00,$0.00,$1.47,$1.47,,$0.00,,$12.86,
Delivery,2022-01-06,#934b37bd,F*CKING GOOD PIZZA,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",DoorDash,$33.97,-$8.19,-$5.10,$0.00,$0.00,$2.24,$2.24,,$0.00,,$22.92,
Delivery,2022-01-06,#8089a164,Fusilli Fusilli,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",DoorDash,$48.96,-$19.58,$0.00,$0.00,$0.00,$3.79,$3.79,,$0.00,,$33.17,
Delivery,2022-01-06,#AF4E1,Ma's Meatballs,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",Uber Eats,$19.99,-$5.00,-$3.00,$0.00,-$1.32,$1.32,$0.00,,$0.00,,$11.99,
Delivery,2022-01-06,#a631e114,Brooklyn Calzones,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",DoorDash,$30.90,-$12.36,$0.00,$0.00,$0.00,$2.39,$2.39,,$0.00,,$20.93,
Delivery,2022-01-06,#cd787eae,Fusilli Fusilli,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",DoorDash,$25.98,-$6.35,$0.00,-$10.10,$0.00,$2.01,$2.01,,$0.00,,$11.54,
Delivery,2022-01-06,#185452e0,F*CKING GOOD PIZZA,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",DoorDash,$13.99,-$5.60,$0.00,$0.00,$0.00,$1.08,$1.08,,$0.00,,$9.47,
Delivery,2022-01-06,#b06c0e8b,Ma's Meatballs,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",DoorDash,$27.99,-$11.20,$0.00,$0.00,$0.00,$2.17,$2.17,,$0.00,,$18.96,
Delivery,2022-01-07,#387198bd,Brooklyn Calzones,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",DoorDash,$30.40,-$12.16,$0.00,$0.00,$0.00,$2.36,$2.36,,$0.00,,$20.60,
Delivery,2022-01-07,#f26ed5a9,Brooklyn Calzones,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",DoorDash,$26.90,-$10.76,$0.00,$0.00,$0.00,$2.08,$2.08,,$0.00,,$18.22,
Delivery,2022-01-07,#42C53,Mothership Pizza,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",Uber Eats,$15.00,-$6.00,$0.00,$0.00,-$1.16,$1.16,$0.00,,$0.00,,$9.00,
Delivery,2022-01-07,#179E0,Ma's Meatballs,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",Uber Eats,$34.00,-$10.60,-$3.00,$0.00,-$2.40,$2.40,$0.00,,$0.00,,$20.40,
Delivery,2022-01-07,#A26AB,Philly Fresh Cheesesteaks,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",Uber Eats,$61.94,-$21.78,-$3.00,$0.00,-$4.57,$4.57,$0.00,,$0.00,,$37.16,
