"ID","Restaurant","Type","Description","Date","Time","Subtotal","Service","Delivery","Tax","Tip","Restaurant Total","Commission","Delivery Commission","Processing Fee","Withheld Tax"
"O-292314939886936","The Wing Stop - Alton Pkwy","Prepaid Order",,"4/16/21","12:00 PM","44.23","0","0.00","3.43","0","47.66","-8.85","-4.42","-1.75","0"
"O-838715045615550","The Wing Stop - Alton Pkwy","Prepaid Order",,"4/26/21","8:03 PM","15.24","0","0.00","1.18","0","16.42","-3.05","-1.52","-0.80","0"
"O-425914955414533","The Wing Stop - Alton Pkwy","Prepaid Order",,"4/17/21","8:45 PM","21.74","0","0.00","1.68","0","23.42","-4.35","-2.17","-1.01","0"
"O-628714998479862","The Wing Stop - Alton Pkwy","Prepaid Order",,"4/22/21","11:37 AM","17.73","0","0.00","1.37","0","19.10","-3.55","-1.77","-0.88","0"
"O-976514794865710","The Wing Stop - Alton Pkwy","Prepaid Order",,"4/2/21","11:42 AM","28.99","0","0.00","2.25","0","31.24","-5.80","-2.90","-1.25","0"
"O-756714818829917","The Wing Stop - Alton Pkwy","Adjustment of O-756714818829917","Change of Plans","4/3/21","9:31 PM","-31.97","0","0.00","-2.48","0","-34.45","6.39","3.20","1.35","0"
"O-586814798651674","The Wing Stop - Alton Pkwy","Prepaid Order",,"4/1/21","6:23 PM","13.98","0","0.00","1.08","0","15.06","-2.80","-1.40","-0.76","0"
"O-150314816159996","The Wing Stop - Alton Pkwy","Prepaid Order",,"4/4/21","4:02 PM","104.18","0","0.00","8.07","0","112.25","-20.84","-10.42","-3.72","0"
"O-456914831740343","The Wing Stop - Alton Pkwy","Prepaid Order",,"4/6/21","5:45 PM","27.74","0","0.00","2.15","0","29.89","-5.55","-2.77","-1.21","0"
"O-038214925455618","The Wing Stop - Alton Pkwy","Prepaid Order",,"4/14/21","7:18 PM","19.98","0","0.00","1.55","0","21.53","-4.00","-2.00","-0.96","0"
"O-947315043191903","The Wing Stop - Alton Pkwy","Prepaid Order",,"4/27/21","12:55 PM","21.23","0","0.00","1.65","0","22.88","-4.25","-2.12","-1.00","0"
"O-117015081959194","The Wing Stop - Alton Pkwy","Prepaid Order",,"4/30/21","8:21 PM","35.97","0","0.00","2.79","0","38.76","-7.19","-3.60","-1.48","0"
"O-628715008453090","The Wing Stop - Alton Pkwy","Prepaid Order",,"4/22/21","5:46 PM","27.99","0","0.00","2.17","0","30.16","-5.60","-2.80","-1.22","0"
"O-247114963252690","The Wing Stop - Alton Pkwy","Prepaid Order",,"4/19/21","2:57 PM","16.49","0","0.00","1.28","0","17.77","-3.30","-1.65","-0.84","0"
"O-063814984310640","The Wing Stop - Alton Pkwy","Prepaid Order",,"4/20/21","6:24 PM","29.49","0","0.00","2.29","0","31.78","-5.90","-2.95","-1.27","0"
"O-546514914949158","The Wing Stop - Alton Pkwy","Prepaid Order",,"4/13/21","6:10 PM","34.72","0","0.00","2.69","0","37.41","-6.94","-3.47","-1.44","0"
"O-102415071466364","The Wing Stop - Alton Pkwy","Prepaid Order",,"4/30/21","11:17 AM","11.99","0","0.00","0.93","0","12.92","-2.40","-1.20","-0.69","0"
"O-795814907721269","Trattoria Contadina - Alton Pkwy","Prepaid Order",,"4/12/21","7:27 PM","41.46","0","0.00","3.21","0","44.67","-8.29","-4.15","-1.66","0"
"O-987214948713214","Trattoria Contadina - Alton Pkwy","Prepaid Order",,"4/17/21","5:37 PM","42.93","0","0.00","3.33","0","46.26","-8.59","-4.29","-1.71","0"
"O-881414872046167","Trattoria Contadina - Alton Pkwy","Prepaid Order",,"4/10/21","4:45 PM","25.97","0","0.00","2.01","0","27.98","-5.19","-2.60","-1.15","0"
"O-436414888321076","Trattoria Contadina - Alton Pkwy","Prepaid Order",,"4/11/21","5:07 PM","35.96","0","0.00","2.79","0","38.75","-7.19","-3.60","-1.48","0"
"O-247114983297190","Trattoria Contadina - Alton Pkwy","Prepaid Order",,"4/20/21","6:28 PM","29.46","0","0.00","2.28","0","31.74","-5.89","-2.95","-1.27","0"
"O-705514871005311","Trattoria Contadina - Alton Pkwy","Prepaid Order",,"4/9/21","6:12 PM","52.92","0","0.00","4.10","0","57.02","-10.58","-5.29","-2.04","0"
"O-586814878607959","Trattoria Contadina - Alton Pkwy","Prepaid Order",,"4/10/21","4:23 PM","41.95","0","0.00","3.25","0","45.20","-8.39","-4.20","-1.68","0"
"O-795814907723077","Trattoria Contadina - Alton Pkwy","Prepaid Order",,"4/12/21","5:56 PM","35.70","0","0.00","2.77","0","38.47","-7.14","-3.57","-1.47","0"
"O-069214832136458","Trattoria Contadina - Alton Pkwy","Prepaid Order",,"4/6/21","1:41 PM","21.98","0","0.00","1.70","0","23.68","-4.40","-2.20","-1.02","0"
"O-494514874601353","Trattoria Contadina - Alton Pkwy","Prepaid Order",,"4/10/21","5:11 PM","29.92","0","0.00","2.32","0","32.24","-5.98","-2.99","-1.28","0"
"O-117014971998416","Trattoria Contadina - Alton Pkwy","Prepaid Order",,"4/19/21","9:43 PM","25.98","0","0.00","2.01","0","27.99","-5.20","-2.60","-1.15","0"
"O-201214901324367","Trattoria Contadina - Alton Pkwy","Prepaid Order",,"4/13/21","1:14 PM","12.98","0","0.00","1.01","0","13.99","-2.60","-1.30","-0.73","0"
"O-744214811533010","Trattoria Contadina - Alton Pkwy","Prepaid Order",,"4/3/21","6:13 PM","15.98","0","0.00","1.24","0","17.22","-3.20","-1.60","-0.83","0"
"O-615214992700529","Trattoria Contadina - Alton Pkwy","Prepaid Order",,"4/21/21","6:51 PM","15.48","0","0.00","1.20","0","16.68","-3.10","-1.55","-0.81","0"
"O-303115011914766","Trattoria Contadina - Alton Pkwy","Prepaid Order",,"4/24/21","12:28 PM","32.96","0","0.00","2.55","0","35.51","-6.59","-3.30","-1.38","0"
"O-838715045610804","Trattoria Contadina - Alton Pkwy","Prepaid Order",,"4/26/21","9:29 PM","39.54","0","0.00","3.06","0","42.60","-7.91","-3.95","-1.60","0"
"O-743514876917486","Trattoria Contadina - Alton Pkwy","Prepaid Order",,"4/10/21","6:00 PM","33.42","0","0.00","2.59","0","36.01","-6.68","-3.34","-1.40","0"
"O-615214982704729","Trattoria Contadina - Alton Pkwy","Prepaid Order",,"4/20/21","7:07 PM","26.92","0","0.00","2.09","0","29.01","-5.38","-2.69","-1.18","0"
